prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a partner got them an anchor .,GET,A,for,the actor promised you the box .,PROMISE,THE,to,-43.781036376953125,-41.62436676025391,-43.34993743896485,-41.17848587036133
a doctor got them a juice .,GET,A,for,the teacher promised me the candy .,PROMISE,THE,to,-34.854007720947266,-32.25469207763672,-35.68036651611328,-32.49773406982422
the partner gave you the camera .,GIVE,THE,to,an adult promised them a chicken .,PROMISE,A,to,-46.26579284667969,-40.75820541381836,-46.65836334228516,-39.19853210449219
the nurse gave me the juice .,GIVE,THE,to,a friend promised you a pot .,PROMISE,A,to,-38.72737884521485,-36.19377517700195,-40.019004821777344,-35.778526306152344
the author gave them the cheese .,GIVE,THE,to,an opponent promised you a juice .,PROMISE,A,to,-46.36137390136719,-44.43098449707031,-50.05213165283203,-44.327919006347656
the mayor gave me the meal .,GIVE,THE,to,a buddy promised us a newspaper .,PROMISE,A,to,-43.71331787109375,-40.37447738647461,-44.62779998779297,-39.11029815673828
the guest gave you the telephone .,GIVE,THE,to,an opponent promised me a coffee .,PROMISE,A,to,-44.20152282714844,-39.65618896484375,-47.0039176940918,-39.01971435546875
the colonel gave us the chocolate .,GIVE,THE,to,a wife promised them a meal .,PROMISE,A,to,-41.126014709472656,-37.66426467895508,-41.73573303222656,-35.92766189575195
the father gave it the salad .,GIVE,THE,to,a parent promised you a jacket .,PROMISE,A,to,-40.9547004699707,-39.3335189819336,-44.74874114990234,-39.48987579345703
the author gave him the cheese .,GIVE,THE,to,a soldier promised us a flower .,PROMISE,A,to,-43.274391174316406,-38.83267974853516,-43.22721099853516,-37.169715881347656
the chief gave us the instrument .,GIVE,THE,to,a sheriff promised him an engine .,PROMISE,A,to,-46.08290863037109,-41.80812072753906,-47.69492721557617,-40.97783279418945
the president gave you the pie .,GIVE,THE,to,a friend promised her a beer .,PROMISE,A,to,-36.42274856567383,-33.462528228759766,-38.28916931152344,-31.22828865051269
the king gave him the chocolate .,GIVE,THE,to,a lady promised you a tea .,PROMISE,A,to,-37.9669189453125,-36.44202423095703,-40.03873825073242,-34.83594512939453
the author gave you the cheese .,GIVE,THE,to,an attorney promised me a beer .,PROMISE,A,to,-41.16403198242188,-38.14502334594727,-45.69883346557617,-37.99283218383789
the lady gave them the pie .,GIVE,THE,to,a cop promised it a salad .,PROMISE,A,to,-44.49445724487305,-42.86253356933594,-47.49792098999024,-42.493770599365234
the employee gave me the salad .,GIVE,THE,to,a partner promised her a chocolate .,PROMISE,A,to,-45.01653671264648,-40.33039093017578,-47.97164535522461,-40.78480529785156
the minister gave you the newspaper .,GIVE,THE,to,a secretary promised me a meal .,PROMISE,A,to,-37.89707565307617,-35.45172882080078,-42.03177261352539,-34.74849319458008
the student gave me the candy .,GIVE,THE,to,an actor promised you a coffee .,PROMISE,A,to,-46.12690353393555,-42.20089340209961,-45.95293045043945,-40.34618377685547
the lady gave them the beer .,GIVE,THE,to,a president promised it a tea .,PROMISE,A,to,-48.05488204956055,-46.95909881591797,-49.63957214355469,-44.75426864624024
the leader gave us the coffee .,GIVE,THE,to,an uncle promised him a cigarette .,PROMISE,A,to,-37.85618209838867,-34.5350341796875,-39.19450378417969,-33.48029708862305
the reader gave them the meal .,GIVE,THE,to,a sheriff promised us a coffee .,PROMISE,A,to,-45.86571502685547,-41.48853302001953,-48.68349838256836,-40.103816986083984
the friend gave him the chocolate .,GIVE,THE,to,a soldier promised me a pie .,PROMISE,A,to,-37.85612106323242,-34.62910079956055,-40.56230926513672,-35.42927551269531
the prince gave them the flower .,GIVE,THE,to,a mayor promised me a tea .,PROMISE,A,to,-44.40544128417969,-40.432403564453125,-46.6656379699707,-40.13136291503906
the lawyer gave you the bottle .,GIVE,THE,to,a chief promised us a salad .,PROMISE,A,to,-47.13502502441406,-43.28503036499024,-50.94154357910156,-42.83035659790039
the priest gave her the candy .,GIVE,THE,to,a professor promised you a salad .,PROMISE,A,to,-46.8909912109375,-43.60929107666016,-49.58551406860352,-42.45336151123047
the mayor gave us the telephone .,GIVE,THE,to,an aunt promised him a tea .,PROMISE,A,to,-42.79134368896485,-39.09105682373047,-42.59149932861328,-37.58956527709961
the adult gave me the candy .,GIVE,THE,to,a writer promised us a coffee .,PROMISE,A,to,-45.31034469604492,-40.24435806274414,-47.59024429321289,-39.85385513305664
a student gave them a bell .,GIVE,A,to,the physician promised you the chocolate .,PROMISE,THE,to,-44.58226013183594,-43.26187896728516,-45.14186096191406,-42.99921417236328
a lawyer gave you a glass .,GIVE,A,to,the writer promised it the coffee .,PROMISE,THE,to,-36.4116439819336,-37.36749649047852,-42.962039947509766,-39.81172180175781
a man gave him a gun .,GIVE,A,to,the friend promised you the chocolate .,PROMISE,THE,to,-41.79408645629883,-38.48492431640625,-44.61035537719727,-39.80707931518555
a king gave them a juice .,GIVE,A,to,the bishop promised you the coffee .,PROMISE,THE,to,-40.31946563720703,-39.74165725708008,-40.58461380004883,-38.42234420776367
a cousin gave us a chicken .,GIVE,A,to,the husband promised you the plate .,PROMISE,THE,to,-41.038604736328125,-38.54584503173828,-41.50065994262695,-38.86616897583008
a writer gave us a tea .,GIVE,A,to,the lady promised me the meal .,PROMISE,THE,to,-34.52423477172852,-33.32651901245117,-39.21239471435547,-34.909202575683594
a mother gave you a pie .,GIVE,A,to,the princess promised them the chicken .,PROMISE,THE,to,-39.93924331665039,-39.143028259277344,-43.32467269897461,-39.01115036010742
a lawyer gave them a tea .,GIVE,A,to,the sheriff promised you the beer .,PROMISE,THE,to,-38.79928207397461,-38.066680908203125,-39.47588348388672,-36.20034408569336
a daughter gave you a pot .,GIVE,A,to,the physician promised them the juice .,PROMISE,THE,to,-43.376983642578125,-42.885555267333984,-45.920166015625,-41.92742538452149
a friend gave you a meal .,GIVE,A,to,the worker promised them the candy .,PROMISE,THE,to,-42.21539688110352,-41.29782104492188,-44.435543060302734,-40.31901931762695
a woman gave it an engine .,GIVE,A,to,the doctor promised me the jacket .,PROMISE,THE,to,-37.54222106933594,-34.94700622558594,-41.804969787597656,-37.10342788696289
a partner gave it a coffee .,GIVE,A,to,the singer promised you the salad .,PROMISE,THE,to,-42.4359016418457,-40.90333557128906,-44.56481552124024,-42.186744689941406
a captain gave me a cheese .,GIVE,A,to,the man promised you the candy .,PROMISE,THE,to,-36.06328201293945,-35.443851470947266,-37.53546142578125,-34.78546524047852
a candidate gave me a button .,GIVE,A,to,the employee promised you the beer .,PROMISE,THE,to,-41.44267654418945,-40.99818801879883,-43.59568405151367,-41.312294006347656
a secretary gave me a juice .,GIVE,A,to,the kid promised us the tea .,PROMISE,THE,to,-36.31744766235352,-36.47395324707031,-39.22767639160156,-35.850677490234375
a father gave him a juice .,GIVE,A,to,the employee promised them the beer .,PROMISE,THE,to,-38.91041564941406,-39.49049758911133,-39.09476852416992,-35.81224822998047
an employer gave you a bowl .,GIVE,A,to,the employee promised it the juice .,PROMISE,THE,to,-39.20858383178711,-37.83034896850586,-37.35851287841797,-35.13637924194336
a guy gave them a pie .,GIVE,A,to,the priest promised us the coffee .,PROMISE,THE,to,-39.37900161743164,-37.68999099731445,-41.647003173828125,-37.70656967163086
a secretary gave him a coffee .,GIVE,A,to,the princess promised them the tea .,PROMISE,THE,to,-33.834754943847656,-34.80802154541016,-39.7314682006836,-35.57518005371094
a winner gave me a gun .,GIVE,A,to,the employer promised them the tea .,PROMISE,THE,to,-45.43403625488281,-43.54075622558594,-47.07599258422852,-43.2607536315918
a president gave it a salad .,GIVE,A,to,the author promised me the anchor .,PROMISE,THE,to,-41.30146789550781,-39.772193908691406,-43.26946640014648,-40.05110931396485
a student gave us a bell .,GIVE,A,to,the buddy promised me the beer .,PROMISE,THE,to,-42.20697784423828,-40.363807678222656,-42.79613876342773,-38.31658935546875
a princess gave you a bell .,GIVE,A,to,the teacher promised her the bag .,PROMISE,THE,to,-34.64201736450195,-35.48353958129883,-37.98410415649414,-35.976924896240234
a soldier gave him a pie .,GIVE,A,to,the actor promised you the box .,PROMISE,THE,to,-40.08590698242188,-38.49615097045898,-40.71272659301758,-38.59025573730469
an actress gave you a bell .,GIVE,A,to,the teacher promised me the candy .,PROMISE,THE,to,-31.48529052734375,-31.520732879638672,-35.0037956237793,-32.64078903198242
the opponent kept us the cigarette .,KEEP,THE,for,an adult promised them a chicken .,PROMISE,A,to,-41.99034118652344,-37.93279647827149,-42.97555541992188,-39.23744201660156
the writer kept us the coffee .,KEEP,THE,for,a friend promised you a pot .,PROMISE,A,to,-36.19730758666992,-31.43390655517578,-37.2239990234375,-31.815576553344727
the writer kept me the newspaper .,KEEP,THE,for,an opponent promised you a juice .,PROMISE,A,to,-53.05331802368164,-49.44963836669922,-49.33256530761719,-45.82696914672852
the sheriff kept me the gun .,KEEP,THE,for,a buddy promised us a newspaper .,PROMISE,A,to,-46.626834869384766,-42.20564651489258,-44.66455841064453,-40.05948638916016
the lady kept him the candy .,KEEP,THE,for,an opponent promised me a coffee .,PROMISE,A,to,-46.1924057006836,-39.67895126342773,-46.0007438659668,-38.628173828125
the prince kept us the bowl .,KEEP,THE,for,a wife promised them a meal .,PROMISE,A,to,-42.70975112915039,-37.24799346923828,-41.4837646484375,-35.98138427734375
the husband kept us the key .,KEEP,THE,for,a parent promised you a jacket .,PROMISE,A,to,-45.44343566894531,-43.17498397827149,-45.304237365722656,-40.98525238037109
the student kept them the coffee .,KEEP,THE,for,a soldier promised us a flower .,PROMISE,A,to,-41.70475006103516,-37.631622314453125,-43.56352996826172,-37.2266731262207
the colonel kept you the beer .,KEEP,THE,for,a sheriff promised him an engine .,PROMISE,A,to,-48.50177764892578,-43.363037109375,-46.12469100952149,-39.62188720703125
the cop kept me the flower .,KEEP,THE,for,a friend promised her a beer .,PROMISE,A,to,-38.51992034912109,-32.018070220947266,-36.348175048828125,-31.11276054382324
the aunt kept me the guitar .,KEEP,THE,for,a lady promised you a tea .,PROMISE,A,to,-45.03829574584961,-40.40027618408203,-42.75143432617188,-37.94140625
the hero kept you the tea .,KEEP,THE,for,an attorney promised me a beer .,PROMISE,A,to,-45.44407653808594,-40.13387298583984,-44.81411361694336,-38.3807487487793
the boy kept you the tea .,KEEP,THE,for,a cop promised it a salad .,PROMISE,A,to,-50.16432571411133,-44.67615509033203,-48.94663619995117,-43.40247344970703
the prince kept us the bowl .,KEEP,THE,for,a partner promised her a chocolate .,PROMISE,A,to,-47.55135345458984,-39.74596786499024,-46.72955322265625,-39.04724884033203
the buddy kept it the cigarette .,KEEP,THE,for,a secretary promised me a meal .,PROMISE,A,to,-41.67551803588867,-36.654075622558594,-42.491844177246094,-36.82360076904297
the singer kept her the pie .,KEEP,THE,for,an actor promised you a coffee .,PROMISE,A,to,-44.74991989135742,-39.9410400390625,-44.23333358764648,-37.28096389770508
the buddy kept him the beer .,KEEP,THE,for,a president promised it a tea .,PROMISE,A,to,-49.595794677734375,-47.42321014404297,-47.82563781738281,-42.31045913696289
the actress kept it the coffee .,KEEP,THE,for,an uncle promised him a cigarette .,PROMISE,A,to,-38.677001953125,-34.61708450317383,-44.42145538330078,-38.62894821166992
the physician kept them the card .,KEEP,THE,for,a sheriff promised us a coffee .,PROMISE,A,to,-48.96440124511719,-42.66120147705078,-49.56266403198242,-43.03469467163086
the minister kept you the chicken .,KEEP,THE,for,a soldier promised me a pie .,PROMISE,A,to,-41.72144317626953,-36.73649215698242,-41.27818298339844,-34.99858093261719
the champion kept him the chocolate .,KEEP,THE,for,a mayor promised me a tea .,PROMISE,A,to,-47.04948043823242,-41.53687286376953,-46.29380035400391,-40.23527526855469
the boy kept them the box .,KEEP,THE,for,a chief promised us a salad .,PROMISE,A,to,-51.54214477539063,-42.5439453125,-50.68611145019531,-42.94328308105469
the champion kept us the chocolate .,KEEP,THE,for,a professor promised you a salad .,PROMISE,A,to,-47.091678619384766,-42.54731369018555,-46.31497573852539,-40.99863052368164
the secretary kept us the instrument .,KEEP,THE,for,an aunt promised him a tea .,PROMISE,A,to,-44.27681350708008,-39.26559829711914,-42.62141799926758,-37.221282958984375
the bishop kept you the cup .,KEEP,THE,for,a writer promised us a coffee .,PROMISE,A,to,-47.17535781860352,-39.16237258911133,-46.85048294067383,-38.690277099609375
an actress kept us a candy .,KEEP,A,for,the physician promised you the chocolate .,PROMISE,THE,to,-41.40851211547852,-38.37489700317383,-41.3999252319336,-37.47859191894531
a daughter kept me a cup .,KEEP,A,for,the writer promised it the coffee .,PROMISE,THE,to,-43.95353317260742,-41.37857055664063,-41.68323516845703,-38.98605728149414
a bishop kept me a bowl .,KEEP,A,for,the friend promised you the chocolate .,PROMISE,THE,to,-42.4624137878418,-40.15426254272461,-40.97288131713867,-37.63865280151367
an actress kept her a guitar .,KEEP,A,for,the bishop promised you the coffee .,PROMISE,THE,to,-41.96161651611328,-40.805938720703125,-42.84116744995117,-39.82085418701172
a nurse kept them a jacket .,KEEP,A,for,the husband promised you the plate .,PROMISE,THE,to,-40.44252395629883,-40.84400177001953,-40.11709976196289,-38.272499084472656
a worker kept us a cheese .,KEEP,A,for,the lady promised me the meal .,PROMISE,THE,to,-34.15119552612305,-31.514551162719727,-33.436073303222656,-30.21121597290039
a chief kept me a juice .,KEEP,A,for,the princess promised them the chicken .,PROMISE,THE,to,-36.976036071777344,-37.21741485595703,-37.81530380249024,-36.18568420410156
a lawyer kept him a chicken .,KEEP,A,for,the sheriff promised you the beer .,PROMISE,THE,to,-45.58335113525391,-42.15023040771485,-41.99923324584961,-37.903358459472656
a cop kept us a knife .,KEEP,A,for,the physician promised them the juice .,PROMISE,THE,to,-44.67401123046875,-41.71839904785156,-44.68090057373047,-40.674560546875
a scientist kept you a tea .,KEEP,A,for,the worker promised them the candy .,PROMISE,THE,to,-43.58515930175781,-42.35759353637695,-40.92046737670898,-38.81900024414063
a king kept us a juice .,KEEP,A,for,the doctor promised me the jacket .,PROMISE,THE,to,-37.88903427124024,-35.64640808105469,-37.56736373901367,-34.96598434448242
a buddy kept us a key .,KEEP,A,for,the singer promised you the salad .,PROMISE,THE,to,-49.78623962402344,-47.45970916748047,-47.67304229736328,-45.29161834716797
an author kept us a chicken .,KEEP,A,for,the man promised you the candy .,PROMISE,THE,to,-42.110145568847656,-39.52679061889648,-41.27717590332031,-38.31142044067383
a soldier kept us a bell .,KEEP,A,for,the employee promised you the beer .,PROMISE,THE,to,-44.31440734863281,-42.35372161865234,-43.34735107421875,-40.75020599365234
an actress kept him a chocolate .,KEEP,A,for,the kid promised us the tea .,PROMISE,THE,to,-41.21482849121094,-39.36500549316406,-41.7448616027832,-39.30513381958008
