prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a doctor delivered an actor a plate .,DELIVER,A,for,the minister took the hero the box .,TAKE,THE,to,-36.71148300170898,-41.39663314819336,-38.98911285400391,-39.09377670288086
a kid delivered a father a card .,DELIVER,A,for,the friend took the bishop the motor .,TAKE,THE,to,-46.99515914916992,-52.45731735229492,-46.80340576171875,-50.763275146484375
a colonel delivered a president a juice .,DELIVER,A,for,the partner took the minister the ball .,TAKE,THE,to,-40.51427459716797,-44.0473861694336,-40.7471923828125,-42.81265640258789
a bishop delivered a husband a salad .,DELIVER,A,for,the daughter took the singer the engine .,TAKE,THE,to,-41.38142395019531,-43.93206405639648,-42.55153274536133,-45.24604797363281
a scientist delivered a hero a meal .,DELIVER,A,for,the secretary took the president the machine .,TAKE,THE,to,-34.2420768737793,-40.860347747802734,-35.0467414855957,-41.02888488769531
a wife delivered an uncle a coffee .,DELIVER,A,for,the writer took the teacher the cigarette .,TAKE,THE,to,-38.73410415649414,-40.92329406738281,-39.07386779785156,-39.0385971069336
a boy delivered a brother a candy .,DELIVER,A,for,the bishop took the son the bag .,TAKE,THE,to,-36.94839477539063,-41.29196166992188,-37.01992034912109,-38.57307815551758
a priest delivered a hero a guitar .,DELIVER,A,for,the pilot took the princess the log .,TAKE,THE,to,-42.42169570922852,-48.16426086425781,-41.34097671508789,-44.01551818847656
the friend threw the father the tea .,THROW,THE,to,a pilot took a mayor a bag .,TAKE,A,to,-43.49126434326172,-47.66489791870117,-42.813209533691406,-44.76252365112305
the bishop threw the aunt the tea .,THROW,THE,to,a prince took a guy a box .,TAKE,A,to,-39.29275131225586,-42.88646697998047,-40.10084915161133,-40.85702896118164
the soldier threw the professor the pie .,THROW,THE,to,a winner took a pilot a television .,TAKE,A,to,-52.31925964355469,-53.73799514770508,-54.64387130737305,-53.66655349731445
the cop threw the student the book .,THROW,THE,to,a colonel took a soldier a button .,TAKE,A,to,-39.72837066650391,-44.62091064453125,-43.482078552246094,-42.87876129150391
the husband threw the parent the juice .,THROW,THE,to,a colonel took a pilot a telephone .,TAKE,A,to,-46.84290313720703,-50.200469970703125,-47.13717651367188,-47.670989990234375
the boy threw the child the candy .,THROW,THE,to,an adult took a priest a book .,TAKE,A,to,-36.04151916503906,-39.84122085571289,-38.26947784423828,-39.36903762817383
the hero threw the employee the candy .,THROW,THE,to,an opponent took a scientist a glass .,TAKE,A,to,-45.47748565673828,-49.70222854614258,-45.147743225097656,-47.255157470703125
the lawyer threw the son the motor .,THROW,THE,to,a secretary took an actor a coat .,TAKE,A,to,-40.25731658935547,-44.09626007080078,-39.941986083984375,-40.29697036743164
the champion threw the writer the bowl .,THROW,THE,to,an employee took a winner a jacket .,TAKE,A,to,-46.27500915527344,-44.97821807861328,-46.57956314086914,-43.98753356933594
the friend threw the writer the coffee .,THROW,THE,to,a colonel took a priest a knife .,TAKE,A,to,-40.384422302246094,-47.36821365356445,-41.10527038574219,-44.70985794067383
the child threw the author the button .,THROW,THE,to,a princess took an employer a knife .,TAKE,A,to,-44.521728515625,-49.63961791992188,-44.68891525268555,-47.20154571533203
the secretary threw the mayor the beer .,THROW,THE,to,a reader took a scientist a newspaper .,TAKE,A,to,-43.20531463623047,-53.34109878540039,-45.548221588134766,-51.36003875732422
the mayor threw the winner the candy .,THROW,THE,to,an attorney took an actor a book .,TAKE,A,to,-41.20752334594727,-49.05777359008789,-42.71437072753906,-47.77473831176758
the parent threw the prince the juice .,THROW,THE,to,a cop took a king an iron .,TAKE,A,to,-41.51874542236328,-47.66633987426758,-42.38964080810547,-46.09402847290039
the girl threw the mayor the computer .,THROW,THE,to,a reader took a lawyer a flower .,TAKE,A,to,-40.89899444580078,-46.66152572631836,-42.38079833984375,-45.7523307800293
the scientist threw the princess the flower .,THROW,THE,to,a friend took a hero an engine .,TAKE,A,to,-44.16650390625,-47.0937728881836,-44.41425323486328,-44.59622573852539
the cop threw the bishop the gun .,THROW,THE,to,a sheriff took a president a book .,TAKE,A,to,-36.1619758605957,-44.573673248291016,-41.416481018066406,-44.35695266723633
the lawyer threw the singer the cheese .,THROW,THE,to,a brother took a doctor a key .,TAKE,A,to,-39.0163688659668,-44.21707534790039,-42.053497314453125,-44.90087127685547
the worker threw the author the juice .,THROW,THE,to,a husband took a doctor a bottle .,TAKE,A,to,-35.1643180847168,-40.8990364074707,-36.79876327514648,-41.32525634765625
the opponent threw the teacher the machine .,THROW,THE,to,a singer took an author a hat .,TAKE,A,to,-45.47134780883789,-48.991798400878906,-44.93619918823242,-47.32945251464844
the hero threw the employee the candy .,THROW,THE,to,a soldier took a secretary a bowl .,TAKE,A,to,-41.94717025756836,-45.6811408996582,-43.96119689941406,-45.50836563110352
the nurse threw the man the chicken .,THROW,THE,to,a princess took a minister a plate .,TAKE,A,to,-40.85304260253906,-48.458290100097656,-41.341407775878906,-47.285888671875
the guest threw the hero the candy .,THROW,THE,to,a princess took a prince an iron .,TAKE,A,to,-37.23087310791016,-44.51308441162109,-38.70405578613281,-43.41783142089844
the cop threw the mayor the pie .,THROW,THE,to,a woman took a priest a cup .,TAKE,A,to,-35.1978874206543,-42.60621643066406,-36.04975509643555,-39.51904678344727
the uncle threw the cousin the chicken .,THROW,THE,to,a buddy took a captain an anchor .,TAKE,A,to,-44.51548385620117,-47.44636917114258,-45.257591247558594,-46.051536560058594
a man threw a friend a beer .,THROW,A,to,the guest took the physician the camera .,TAKE,THE,to,-43.233360290527344,-47.68266296386719,-47.01237869262695,-50.93996047973633
a child threw a guy a beer .,THROW,A,to,the opponent took the actor the engine .,TAKE,THE,to,-44.83302688598633,-46.17544937133789,-46.79536056518555,-48.3873291015625
a lawyer threw a mother a card .,THROW,A,to,the manager took the employee the bottle .,TAKE,THE,to,-38.99615478515625,-42.34188079833984,-39.32384490966797,-39.662540435791016
a mayor threw a priest a box .,THROW,A,to,the cop took the employee the cup .,TAKE,THE,to,-38.04469299316406,-44.16426849365234,-40.48585510253906,-40.267337799072266
a leader threw a lawyer a bowl .,THROW,A,to,the parent took the friend the television .,TAKE,THE,to,-44.04479217529297,-49.88395309448242,-45.31795883178711,-46.5975227355957
a president threw a father a beer .,THROW,A,to,the parent took the daughter the gun .,TAKE,THE,to,-37.64490509033203,-42.00038528442383,-41.32661437988281,-42.638126373291016
a president threw a girl a salad .,THROW,A,to,the uncle took the pilot the plate .,TAKE,THE,to,-40.44857025146485,-45.04716873168945,-42.36262512207031,-45.350006103515625
a winner threw an author a tea .,THROW,A,to,the leader took the reader the iron .,TAKE,THE,to,-38.48727416992188,-43.36860656738281,-41.841609954833984,-43.9618034362793
a teacher threw a physician a log .,THROW,A,to,the president took the professor the telephone .,TAKE,THE,to,-38.08248519897461,-41.22163772583008,-41.00680923461914,-39.93293380737305
a minister threw an adult a bell .,THROW,A,to,the attorney took the man the crystal .,TAKE,THE,to,-41.83064270019531,-48.26482391357422,-42.13874053955078,-44.67012023925781
an adult threw an actor a salad .,THROW,A,to,the employee took the actress the cigarette .,TAKE,THE,to,-37.54951095581055,-41.75333023071289,-40.50970458984375,-42.86166763305664
a cop threw a candidate a salad .,THROW,A,to,the nurse took the adult the box .,TAKE,THE,to,-40.63059997558594,-45.37605667114258,-43.40424728393555,-46.79577255249024
a manager threw an author a tea .,THROW,A,to,the man took the father the motor .,TAKE,THE,to,-40.53497695922852,-45.73909759521485,-41.82213592529297,-45.02215576171875
an attorney threw a chief a juice .,THROW,A,to,the scientist took the priest the camera .,TAKE,THE,to,-42.042518615722656,-43.91941452026367,-41.14269256591797,-40.86898422241211
a daughter threw a candidate a cigarette .,THROW,A,to,the physician took the chief the newspaper .,TAKE,THE,to,-41.81168365478516,-46.36295318603516,-41.92692565917969,-45.28193664550781
a secretary threw a man a juice .,THROW,A,to,the leader took the son the instrument .,TAKE,THE,to,-41.80519104003906,-46.70006561279297,-41.7701301574707,-45.67587661743164
a president threw a chief a beer .,THROW,A,to,the employer took the daughter the button .,TAKE,THE,to,-45.23994445800781,-49.83966445922852,-46.41753768920898,-49.55172348022461
a priest threw a pilot an anchor .,THROW,A,to,the minister took the hero the box .,TAKE,THE,to,-39.42176055908203,-42.06469345092773,-40.66109085083008,-41.29176330566406
an attorney threw a chief a juice .,THROW,A,to,the friend took the bishop the motor .,TAKE,THE,to,-45.73072814941406,-47.24402618408203,-46.18428421020508,-45.643165588378906
a chief threw a champion a card .,THROW,A,to,the partner took the minister the ball .,TAKE,THE,to,-37.93120956420898,-41.89280700683594,-37.72419738769531,-40.67012786865234
a cousin threw a writer a juice .,THROW,A,to,the daughter took the singer the engine .,TAKE,THE,to,-41.322853088378906,-45.73943710327149,-40.4184684753418,-42.64891052246094
a king threw a lady a chocolate .,THROW,A,to,the secretary took the president the machine .,TAKE,THE,to,-39.85481262207031,-46.2291374206543,-38.16880416870117,-41.96821975708008
an uncle threw a president a juice .,THROW,A,to,the writer took the teacher the cigarette .,TAKE,THE,to,-39.59040451049805,-41.61862182617188,-41.04377746582031,-40.43653106689453
a hero threw an employer a chicken .,THROW,A,to,the bishop took the son the bag .,TAKE,THE,to,-40.74739074707031,-46.02288055419922,-42.333229064941406,-45.59244918823242
a physician threw a doctor a chocolate .,THROW,A,to,the pilot took the princess the log .,TAKE,THE,to,-42.719764709472656,-49.17251205444336,-42.88412857055664,-46.68669509887695
the mother promised the princess the pie .,PROMISE,THE,to,a pilot took a mayor a bag .,TAKE,A,to,-42.370880126953125,-48.384803771972656,-43.64810943603516,-47.83674240112305
the colonel promised the son the candy .,PROMISE,THE,to,a prince took a guy a box .,TAKE,A,to,-40.99809646606445,-43.48627471923828,-41.9431266784668,-42.42376708984375
the bishop promised the brother the chicken .,PROMISE,THE,to,a winner took a pilot a television .,TAKE,A,to,-51.31949615478516,-53.17493438720703,-53.632904052734375,-52.77644729614258
the guest promised the lawyer the salad .,PROMISE,THE,to,a colonel took a soldier a button .,TAKE,A,to,-40.23911285400391,-42.20580291748047,-43.45139694213867,-43.542945861816406
the mother promised the attorney the coffee .,PROMISE,THE,to,a colonel took a pilot a telephone .,TAKE,A,to,-46.44947814941406,-49.22972106933594,-48.58565521240234,-50.069461822509766
the employee promised the wife the beer .,PROMISE,THE,to,an adult took a priest a book .,TAKE,A,to,-42.83484649658203,-44.77816390991211,-43.078495025634766,-44.00860595703125
the nurse promised the hero the salad .,PROMISE,THE,to,an opponent took a scientist a glass .,TAKE,A,to,-44.18000030517578,-46.79448699951172,-45.82560729980469,-47.13352966308594
the champion promised the captain the juice .,PROMISE,THE,to,a secretary took an actor a coat .,TAKE,A,to,-41.596317291259766,-46.71359634399414,-41.80751419067383,-45.04767990112305
the woman promised the parent the bowl .,PROMISE,THE,to,an employee took a winner a jacket .,TAKE,A,to,-47.36491775512695,-47.3455810546875,-47.902252197265625,-47.8794059753418
the brother promised the secretary the box .,PROMISE,THE,to,a colonel took a priest a knife .,TAKE,A,to,-35.101051330566406,-42.081016540527344,-37.06355285644531,-40.38917922973633
the attorney promised the opponent the tea .,PROMISE,THE,to,a princess took an employer a knife .,TAKE,A,to,-43.98591232299805,-48.98719787597656,-43.555152893066406,-46.42550277709961
the kid promised the girl the guitar .,PROMISE,THE,to,a reader took a scientist a newspaper .,TAKE,A,to,-45.00445556640625,-50.16375350952149,-47.4593391418457,-52.57992172241211
the kid promised the lawyer the tea .,PROMISE,THE,to,an attorney took an actor a book .,TAKE,A,to,-40.33399963378906,-43.31439971923828,-43.109222412109375,-43.98595428466797
the captain promised the uncle the television .,PROMISE,THE,to,a cop took a king an iron .,TAKE,A,to,-41.64323425292969,-47.28727722167969,-43.0501823425293,-47.06533050537109
the actress promised the professor the guitar .,PROMISE,THE,to,a reader took a lawyer a flower .,TAKE,A,to,-42.34963607788086,-48.05828857421875,-43.41074752807617,-46.64561462402344
the actor promised the reader the iron .,PROMISE,THE,to,a friend took a hero an engine .,TAKE,A,to,-44.9453239440918,-44.78972244262695,-45.737823486328125,-45.59220123291016
the actress promised the singer the chocolate .,PROMISE,THE,to,a sheriff took a president a book .,TAKE,A,to,-48.09235763549805,-50.22917175292969,-48.50053024291992,-48.92232131958008
the opponent promised the uncle the chicken .,PROMISE,THE,to,a brother took a doctor a key .,TAKE,A,to,-38.67919158935547,-43.020626068115234,-38.36074066162109,-42.040409088134766
the father promised the employee the meal .,PROMISE,THE,to,a husband took a doctor a bottle .,TAKE,A,to,-34.31851577758789,-41.351749420166016,-35.98008346557617,-41.65602493286133
the lawyer promised the brother the beer .,PROMISE,THE,to,a singer took an author a hat .,TAKE,A,to,-45.10149002075195,-47.83089065551758,-45.90494537353516,-46.628196716308594
the cousin promised the bishop the flower .,PROMISE,THE,to,a soldier took a secretary a bowl .,TAKE,A,to,-42.63118362426758,-44.33979034423828,-42.60063171386719,-42.10930633544922
the attorney promised the lady the chicken .,PROMISE,THE,to,a princess took a minister a plate .,TAKE,A,to,-44.41386413574219,-49.58647155761719,-44.93806838989258,-49.60005187988281
the student promised the candidate the meal .,PROMISE,THE,to,a princess took a prince an iron .,TAKE,A,to,-40.11076354980469,-45.0255241394043,-40.82278823852539,-44.26136016845703
the author promised the guy the salad .,PROMISE,THE,to,a woman took a priest a cup .,TAKE,A,to,-38.89348602294922,-41.113037109375,-39.69713973999024,-40.329715728759766
the manager promised the uncle the box .,PROMISE,THE,to,a buddy took a captain an anchor .,TAKE,A,to,-48.67715835571289,-47.17390823364258,-49.13188934326172,-47.009521484375
a lawyer promised a friend a card .,PROMISE,A,to,the guest took the physician the camera .,TAKE,THE,to,-44.76091766357422,-48.85573959350586,-44.39947509765625,-48.569034576416016
an uncle promised a colonel a cigarette .,PROMISE,A,to,the opponent took the actor the engine .,TAKE,THE,to,-47.36487579345703,-48.49823760986328,-47.75102615356445,-48.26161575317383
