text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a sheriff caught an instrument for you .,PD,CATCH,A,for,-61.00592803955078,▁A|▁sh|er|iff|▁caught|▁an|▁instrument|▁for|▁you|.,"[-11.423389434814453, -8.362749099731445, -3.0531201362609863, -0.010112952440977097, -8.725401878356934, -5.869996070861816, -10.575968742370605, -6.425323963165283, -4.78855037689209, -1.771317720413208]"
a sheriff caught you an instrument .,DO,CATCH,A,for,-66.08015441894531,▁A|▁sh|er|iff|▁caught|▁you|▁an|▁instrument|.,"[-11.423389434814453, -8.362749099731445, -3.0531201362609863, -0.010112952440977097, -8.725398063659668, -10.656569480895996, -9.913895606994629, -9.090585708618164, -4.844335079193115]"
a candidate caught a hat for me .,PD,CATCH,A,for,-56.83524703979492,▁A|▁candidate|▁caught|▁a|▁hat|▁for|▁me|.,"[-11.423389434814453, -9.274084091186523, -10.49987506866455, -7.8270063400268555, -9.001352310180664, -4.087059020996094, -2.9075286388397217, -1.814949631690979]"
a candidate caught me a hat .,DO,CATCH,A,for,-59.25454711914063,▁A|▁candidate|▁caught|▁me|▁a|▁hat|.,"[-11.423389434814453, -9.274084091186523, -10.49987506866455, -9.6254243850708, -4.901669502258301, -10.813337326049805, -2.7167725563049316]"
an attorney caught a cigarette for me .,PD,CATCH,A,for,-58.87273788452149,▁An|▁att|orney|▁caught|▁a|▁cig|aret|te|▁for|▁me|.,"[-11.601554870605469, -7.158085823059082, -0.40636783838272095, -10.475111961364746, -5.9937849044799805, -9.747661590576172, -0.02656666375696659, -5.602820692729438e-06, -8.582500457763672, -2.7011702060699463, -2.179929256439209]"
an attorney caught me a cigarette .,DO,CATCH,A,for,-58.19093704223633,▁An|▁att|orney|▁caught|▁me|▁a|▁cig|aret|te|.,"[-11.601554870605469, -7.158085823059082, -0.4063689410686493, -10.475111961364746, -8.046749114990234, -5.735403060913086, -11.595723152160645, -0.010765804909169674, -5.066266385256313e-05, -3.1611223220825195]"
an employee caught a card for him .,PD,CATCH,A,for,-58.30570983886719,▁An|▁employee|▁caught|▁a|▁card|▁for|▁him|.,"[-11.601554870605469, -6.139541149139404, -10.751782417297363, -6.348058700561523, -8.881893157958984, -5.19238805770874, -6.683952808380127, -2.7065436840057373]"
an employee caught him a card .,DO,CATCH,A,for,-55.8437728881836,▁An|▁employee|▁caught|▁him|▁a|▁card|.,"[-11.601554870605469, -6.139541149139404, -10.751777648925781, -9.200139045715332, -6.450300216674805, -8.256356239318848, -3.444103240966797]"
a doctor caught a television for you .,PD,CATCH,A,for,-58.5380973815918,▁A|▁doctor|▁caught|▁a|▁television|▁for|▁you|.,"[-11.423389434814453, -8.304475784301758, -8.641124725341797, -4.1688737869262695, -11.16916275024414, -8.313270568847656, -4.987805366516113, -1.5299959182739258]"
a doctor caught you a television .,DO,CATCH,A,for,-60.08861541748047,▁A|▁doctor|▁caught|▁you|▁a|▁television|.,"[-11.423389434814453, -8.304475784301758, -8.641125679016113, -9.395315170288086, -7.491551399230957, -10.052104949951172, -4.7806572914123535]"
an adult caught a bag for you .,PD,CATCH,A,for,-53.48696517944336,▁An|▁adult|▁caught|▁a|▁bag|▁for|▁you|.,"[-11.601554870605469, -7.422977447509766, -9.481791496276855, -3.3206140995025635, -8.644563674926758, -8.071809768676758, -3.1507747173309326, -1.7928777933120728]"
an adult caught you a bag .,DO,CATCH,A,for,-55.92377853393555,▁An|▁adult|▁caught|▁you|▁a|▁bag|.,"[-11.601554870605469, -7.422977447509766, -9.481789588928223, -8.262272834777832, -6.137408256530762, -7.968595504760742, -5.049179553985596]"
a candidate caught a key for you .,PD,CATCH,A,for,-59.28728485107422,▁A|▁candidate|▁caught|▁a|▁key|▁for|▁you|.,"[-11.423389434814453, -9.274084091186523, -10.49987506866455, -7.8270063400268555, -7.896697998046875, -5.775539398193359, -4.842554092407227, -1.7481374740600586]"
a candidate caught you a key .,DO,CATCH,A,for,-62.31780242919922,▁A|▁candidate|▁caught|▁you|▁a|▁key|.,"[-11.423389434814453, -9.274084091186523, -10.49987506866455, -9.528087615966797, -8.381403923034668, -8.425731658935547, -4.785228729248047]"
a nurse caught a guitar for me .,PD,CATCH,A,for,-55.074317932128906,▁A|▁nur|se|▁caught|▁a|▁guitar|▁for|▁me|.,"[-11.423389434814453, -8.428288459777832, -0.046145856380462646, -10.402109146118164, -3.11207914352417, -11.69194507598877, -4.995786666870117, -2.5473785400390625, -2.4271903038024902]"
a nurse caught me a guitar .,DO,CATCH,A,for,-57.16227340698242,▁A|▁nur|se|▁caught|▁me|▁a|▁guitar|.,"[-11.423389434814453, -8.428288459777832, -0.0461459681391716, -10.402111053466797, -4.599057674407959, -6.671448230743408, -12.346333503723145, -3.2455010414123535]"
a sheriff caught a coat for you .,PD,CATCH,A,for,-56.28463745117188,▁A|▁sh|er|iff|▁caught|▁a|▁coat|▁for|▁you|.,"[-11.423389434814453, -8.362749099731445, -3.0531201362609863, -0.010112952440977097, -8.725401878356934, -2.835423469543457, -9.534704208374023, -6.588319301605225, -4.259835243225098, -1.4915868043899536]"
a sheriff caught you a coat .,DO,CATCH,A,for,-63.27378463745117,▁A|▁sh|er|iff|▁caught|▁you|▁a|▁coat|.,"[-11.423389434814453, -8.362749099731445, -3.0531201362609863, -0.010112952440977097, -8.725398063659668, -10.656569480895996, -7.327251434326172, -10.269845008850098, -3.445347785949707]"
a student caught a crystal for them .,PD,CATCH,A,for,-60.76783752441406,▁A|▁student|▁caught|▁a|▁cry|stal|▁for|▁them|.,"[-11.423389434814453, -7.03678035736084, -7.788956642150879, -5.229094982147217, -11.545753479003906, -0.6862090229988098, -6.197835922241211, -7.783071517944336, -3.0767407417297363]"
a student caught them a crystal .,DO,CATCH,A,for,-58.36139297485352,▁A|▁student|▁caught|▁them|▁a|▁cry|stal|.,"[-11.423389434814453, -7.03678035736084, -7.788956165313721, -10.41189956665039, -6.605787754058838, -9.2568941116333, -1.7147984504699707, -4.122885704040527]"
a champion caught a computer for you .,PD,CATCH,A,for,-61.85130310058594,▁A|▁champion|▁caught|▁a|▁computer|▁for|▁you|.,"[-11.423389434814453, -9.985156059265137, -14.602654457092285, -5.097411155700684, -8.577924728393555, -5.951473712921143, -4.507180690765381, -1.7061102390289307]"
a champion caught you a computer .,DO,CATCH,A,for,-63.41114807128906,▁A|▁champion|▁caught|▁you|▁a|▁computer|.,"[-11.423389434814453, -9.985156059265137, -14.602660179138184, -7.921757221221924, -6.82415246963501, -8.760931015014648, -3.893101215362549]"
the cop delivered the salad for us .,PD,DELIVER,THE,for,-61.73673248291016,▁The|▁cop|▁delivered|▁the|▁sal|ad|▁for|▁us|.,"[-11.048931121826172, -10.92605972290039, -11.711043357849121, -0.8455725908279419, -10.977821350097656, -3.973057746887207, -5.547134876251221, -5.715768814086914, -0.9913427233695984]"
the cop delivered us the salad .,DO,DELIVER,THE,for,-60.397605895996094,▁The|▁cop|▁delivered|▁us|▁the|▁sal|ad|.,"[-11.048931121826172, -10.92605972290039, -11.711042404174805, -5.319577217102051, -4.615549564361572, -11.331043243408203, -3.363786220550537, -2.0816144943237305]"
the writer delivered the pie for them .,PD,DELIVER,THE,for,-55.283485412597656,▁The|▁writer|▁delivered|▁the|▁pie|▁for|▁them|.,"[-11.048931121826172, -9.825599670410156, -9.916529655456543, -1.1506133079528809, -10.368000030517578, -6.039941787719727, -5.941806316375732, -0.9920604825019836]"
the writer delivered them the pie .,DO,DELIVER,THE,for,-55.14617538452149,▁The|▁writer|▁delivered|▁them|▁the|▁pie|.,"[-11.048931121826172, -9.825599670410156, -9.916529655456543, -7.738853931427002, -4.208897113800049, -10.2942476272583, -2.1131160259246826]"
the opponent delivered the juice for me .,PD,DELIVER,THE,for,-60.18576049804688,▁The|▁oppon|ent|▁delivered|▁the|▁ju|ice|▁for|▁me|.,"[-11.048931121826172, -11.281593322753906, -1.6824259757995605, -10.892594337463379, -2.5279431343078613, -10.032591819763184, -2.7852556705474854, -5.63152551651001, -3.0326271057128906, -1.2702713012695312]"
the opponent delivered me the juice .,DO,DELIVER,THE,for,-57.40961837768555,▁The|▁oppon|ent|▁delivered|▁me|▁the|▁ju|ice|.,"[-11.048931121826172, -11.281593322753906, -1.6824259757995605, -10.892594337463379, -7.8457441329956055, -3.296907901763916, -8.895490646362305, -0.4139430820941925, -2.051987648010254]"
the employee delivered the guitar for them .,PD,DELIVER,THE,for,-56.74137115478516,▁The|▁employee|▁delivered|▁the|▁guitar|▁for|▁them|.,"[-11.048931121826172, -10.372763633728027, -10.867319107055664, -0.9764078855514526, -10.20294189453125, -5.1257805824279785, -5.80538272857666, -2.341843605041504]"
the employee delivered them the guitar .,DO,DELIVER,THE,for,-57.83768844604492,▁The|▁employee|▁delivered|▁them|▁the|▁guitar|.,"[-11.048931121826172, -10.372763633728027, -10.867319107055664, -7.568699836730957, -4.58267068862915, -10.695611953735352, -2.7016899585723877]"
the professor delivered the card for it .,PD,DELIVER,THE,for,-57.69270324707031,▁The|▁professor|▁delivered|▁the|▁card|▁for|▁it|.,"[-11.048931121826172, -10.688706398010254, -7.863297462463379, -1.5595448017120361, -9.158403396606445, -6.859540939331055, -8.549116134643555, -1.9651623964309692]"
the professor delivered it the card .,DO,DELIVER,THE,for,-57.24567794799805,▁The|▁professor|▁delivered|▁it|▁the|▁card|.,"[-11.048931121826172, -10.688706398010254, -7.863297939300537, -8.15672779083252, -6.7523064613342285, -10.287454605102539, -2.4482553005218506]"
the brother delivered the pie for it .,PD,DELIVER,THE,for,-63.063133239746094,▁The|▁brother|▁delivered|▁the|▁pie|▁for|▁it|.,"[-11.048931121826172, -10.821711540222168, -12.564773559570312, -1.0824217796325684, -8.683090209960938, -6.5533671379089355, -8.672977447509766, -3.6358609199523926]"
the brother delivered it the pie .,DO,DELIVER,THE,for,-59.88036346435547,▁The|▁brother|▁delivered|▁it|▁the|▁pie|.,"[-11.048931121826172, -10.821711540222168, -12.564773559570312, -4.224870681762695, -6.250182151794434, -12.488298416137695, -2.481595754623413]"
the candidate delivered the salad for them .,PD,DELIVER,THE,for,-62.68867874145508,▁The|▁candidate|▁delivered|▁the|▁sal|ad|▁for|▁them|.,"[-11.048931121826172, -9.614463806152344, -13.241451263427734, -2.422438144683838, -9.259477615356445, -4.45001220703125, -5.159351825714111, -6.457335472106934, -1.035216212272644]"
the candidate delivered them the salad .,DO,DELIVER,THE,for,-63.42219543457031,▁The|▁candidate|▁delivered|▁them|▁the|▁sal|ad|.,"[-11.048931121826172, -9.614463806152344, -13.241451263427734, -9.735631942749023, -3.9640097618103027, -8.93228816986084, -4.108585834503174, -2.77683162689209]"
the guest delivered the tea for him .,PD,DELIVER,THE,for,-56.73151397705078,▁The|▁guest|▁delivered|▁the|▁tea|▁for|▁him|.,"[-11.048931121826172, -9.804283142089844, -11.54902172088623, -2.9097471237182617, -8.981115341186523, -5.580048084259033, -5.4382476806640625, -1.4201219081878662]"
the guest delivered him the tea .,DO,DELIVER,THE,for,-53.28523254394531,▁The|▁guest|▁delivered|▁him|▁the|▁tea|.,"[-11.048931121826172, -9.804283142089844, -11.549019813537598, -8.923062324523926, -2.9669673442840576, -6.547757148742676, -2.44521427154541]"
the buddy delivered the knife for them .,PD,DELIVER,THE,for,-60.348541259765625,▁The|▁bud|dy|▁delivered|▁the|▁kn|ife|▁for|▁them|.,"[-11.048931121826172, -11.578142166137695, -2.4159247875213623, -12.353861808776855, -1.359389066696167, -8.484903335571289, -0.43533194065093994, -5.953507423400879, -5.571288585662842, -1.147263526916504]"
the buddy delivered them the knife .,DO,DELIVER,THE,for,-58.51655197143555,▁The|▁bud|dy|▁delivered|▁them|▁the|▁kn|ife|.,"[-11.048931121826172, -11.578142166137695, -2.4159247875213623, -12.353861808776855, -5.159693717956543, -4.325861930847168, -8.966492652893066, -0.6748411655426025, -1.992801547050476]"
the worker delivered the chocolate for them .,PD,DELIVER,THE,for,-54.76266479492188,▁The|▁worker|▁delivered|▁the|▁ch|oc|olate|▁for|▁them|.,"[-11.048931121826172, -11.621960639953613, -8.44528579711914, -0.6409921646118164, -5.843964576721191, -1.8375028371810913, -0.425761342048645, -7.251130104064941, -6.16877555847168, -1.4783644676208496]"
the worker delivered them the chocolate .,DO,DELIVER,THE,for,-54.24161529541016,▁The|▁worker|▁delivered|▁them|▁the|▁ch|oc|olate|.,"[-11.048931121826172, -11.621960639953613, -8.44528579711914, -6.35780143737793, -4.731062412261963, -6.377804279327393, -1.4638001918792725, -0.45974230766296387, -3.7352232933044434]"
the adult delivered the book for it .,PD,DELIVER,THE,for,-61.82010269165039,▁The|▁adult|▁delivered|▁the|▁book|▁for|▁it|.,"[-11.048931121826172, -10.448593139648438, -13.642791748046875, -2.171518564224243, -6.578541278839111, -6.0122294425964355, -7.938564300537109, -3.9789299964904785]"
the adult delivered it the book .,DO,DELIVER,THE,for,-58.8736457824707,▁The|▁adult|▁delivered|▁it|▁the|▁book|.,"[-11.048931121826172, -10.448593139648438, -13.642794609069824, -6.696723461151123, -6.034528732299805, -8.150640487670898, -2.851433515548706]"
the writer delivered the bell for you .,PD,DELIVER,THE,for,-52.2801628112793,▁The|▁writer|▁delivered|▁the|▁bell|▁for|▁you|.,"[-11.048931121826172, -9.825599670410156, -9.916529655456543, -1.1506133079528809, -10.148964881896973, -4.491140365600586, -4.525506973266602, -1.1728769540786743]"
the writer delivered you the bell .,DO,DELIVER,THE,for,-55.170654296875,▁The|▁writer|▁delivered|▁you|▁the|▁bell|.,"[-11.048931121826172, -9.825599670410156, -9.916529655456543, -8.230152130126953, -2.8201475143432617, -10.985909461975098, -2.3433837890625]"
the actor delivered the salad for him .,PD,DELIVER,THE,for,-58.94622039794922,▁The|▁actor|▁delivered|▁the|▁sal|ad|▁for|▁him|.,"[-11.048931121826172, -9.062690734863281, -7.798614501953125, -4.043564319610596, -9.20651626586914, -6.702398300170898, -4.713901519775391, -5.224834442138672, -1.1447691917419434]"
the actor delivered him the salad .,DO,DELIVER,THE,for,-56.63238143920898,▁The|▁actor|▁delivered|▁him|▁the|▁sal|ad|.,"[-11.048931121826172, -9.062690734863281, -7.7986159324646, -11.531229019165039, -3.0104308128356934, -9.019488334655762, -2.952746629714966, -2.2082486152648926]"
the attorney delivered the chicken for her .,PD,DELIVER,THE,for,-58.33214569091797,▁The|▁att|orney|▁delivered|▁the|▁ch|icken|▁for|▁her|.,"[-11.048931121826172, -8.9199800491333, -1.857649326324463, -11.82297420501709, -1.4098467826843262, -8.541048049926758, -2.823679208755493, -5.3729071617126465, -3.9191997051239014, -2.6159300804138184]"
the attorney delivered her the chicken .,DO,DELIVER,THE,for,-61.61895751953125,▁The|▁att|orney|▁delivered|▁her|▁the|▁ch|icken|.,"[-11.048931121826172, -8.9199800491333, -1.857649326324463, -11.82297420501709, -4.960877418518066, -7.693691253662109, -9.844432830810547, -2.8939664363861084, -2.5764570236206055]"
the captain delivered the box for us .,PD,DELIVER,THE,for,-52.24021530151367,▁The|▁captain|▁delivered|▁the|▁box|▁for|▁us|.,"[-11.048931121826172, -10.151854515075684, -8.577902793884277, -0.751181423664093, -7.3144001960754395, -8.746848106384277, -4.488827705383301, -1.160266637802124]"
the captain delivered us the box .,DO,DELIVER,THE,for,-49.32045364379883,▁The|▁captain|▁delivered|▁us|▁the|▁box|.,"[-11.048931121826172, -10.151854515075684, -8.577900886535645, -4.226944923400879, -6.288608551025391, -6.689017295837402, -2.3371987342834473]"
the guest delivered the motor for me .,PD,DELIVER,THE,for,-58.257137298583984,▁The|▁guest|▁delivered|▁the|▁motor|▁for|▁me|.,"[-11.048931121826172, -9.804283142089844, -11.54902172088623, -2.9097471237182617, -10.79666519165039, -5.803234100341797, -4.470881462097168, -1.8743705749511719]"
the guest delivered me the motor .,DO,DELIVER,THE,for,-57.23887252807617,▁The|▁guest|▁delivered|▁me|▁the|▁motor|.,"[-11.048931121826172, -9.804283142089844, -11.549019813537598, -6.761905670166016, -3.4383790493011475, -10.728485107421875, -3.9078707695007324]"
a teacher delivered an anchor for it .,PD,DELIVER,A,for,-57.54963302612305,▁A|▁teacher|▁delivered|▁an|▁anchor|▁for|▁it|.,"[-11.423389434814453, -7.834280014038086, -11.077092170715332, -2.301170825958252, -8.82026195526123, -5.011282444000244, -9.593403816223145, -1.4887501001358032]"
a teacher delivered it an anchor .,DO,DELIVER,A,for,-59.73777770996094,▁A|▁teacher|▁delivered|▁it|▁an|▁anchor|.,"[-11.423389434814453, -7.834280014038086, -11.077093124389648, -9.06268310546875, -7.869971752166748, -9.732843399047852, -2.737513780593872]"
a president delivered a cheese for me .,PD,DELIVER,A,for,-63.03121566772461,▁A|▁president|▁delivered|▁a|▁che|ese|▁for|▁me|.,"[-11.423389434814453, -10.112794876098633, -11.930094718933105, -0.7166643142700195, -9.930466651916504, -6.0748772621154785, -7.230597019195557, -4.082352638244629, -1.5299782752990723]"
