text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
an uncle kept a salad for a lawyer .,PD,KEEP,A,for,-58.82578659057617,▁An|▁uncle|▁kept|▁a|▁sal|ad|▁for|▁a|▁lawyer|.,"[-6.047245979309082, -10.185415267944336, -8.250972747802734, -1.7480707168579102, -8.448808670043945, -4.11782169342041, -4.46024227142334, -2.4770026206970215, -10.608757972717285, -2.481452465057373]"
an uncle kept a lawyer a salad .,DO,KEEP,A,for,-58.4884033203125,▁An|▁uncle|▁kept|▁a|▁lawyer|▁a|▁sal|ad|.,"[-6.047245979309082, -10.185415267944336, -8.250972747802734, -1.7480707168579102, -10.283853530883789, -5.407131671905518, -6.432549953460693, -6.798031330108643, -3.3351356983184814]"
a cop kept an instrument for a band .,PD,KEEP,A,for,-53.921875,▁A|▁cop|▁kept|▁an|▁instrument|▁for|▁a|▁band|.,"[-4.501774787902832, -9.649112701416016, -8.980186462402344, -3.7589075565338135, -9.309173583984375, -4.369110107421875, -2.872680902481079, -7.572847366333008, -2.908083200454712]"
a cop kept a band an instrument .,DO,KEEP,A,for,-53.28016662597656,▁A|▁cop|▁kept|▁a|▁band|▁an|▁instrument|.,"[-4.501774787902832, -9.649112701416016, -8.980186462402344, -1.8738105297088623, -9.832345962524414, -10.49096965789795, -4.686221122741699, -3.2657454013824463]"
a cop kept a candy for an author .,PD,KEEP,A,for,-55.9282341003418,▁A|▁cop|▁kept|▁a|▁c|andy|▁for|▁an|▁author|.,"[-4.501774787902832, -9.649112701416016, -8.980186462402344, -1.8738110065460205, -6.174555778503418, -3.422212600708008, -4.500213623046875, -4.389309883117676, -9.488001823425293, -2.94905686378479]"
a cop kept an author a candy .,DO,KEEP,A,for,-57.0806884765625,▁A|▁cop|▁kept|▁an|▁author|▁a|▁c|andy|.,"[-4.501774787902832, -9.649112701416016, -8.980186462402344, -3.7589075565338135, -7.893641471862793, -5.88261604309082, -7.1689772605896, -4.0885009765625, -5.1569743156433105]"
the student left the glass for the administration .,PD,LEAVE,THE,for,-48.691551208496094,▁The|▁student|▁left|▁the|▁glass|▁for|▁the|▁administration|.,"[-3.1171624660491943, -8.500862121582031, -8.755645751953125, -1.3650575876235962, -9.140159606933594, -6.440428733825684, -1.6075499057769775, -7.65817928314209, -2.106505870819092]"
the student left the administration the glass .,DO,LEAVE,THE,for,-49.77274703979492,▁The|▁student|▁left|▁the|▁administration|▁the|▁glass|.,"[-3.1171624660491943, -8.500862121582031, -8.755645751953125, -1.3650569915771484, -8.411537170410156, -5.596992492675781, -10.543754577636719, -3.481733798980713]"
the secretary left the tea for the cop .,PD,LEAVE,THE,for,-49.08294677734375,▁The|▁secretary|▁left|▁the|▁tea|▁for|▁the|▁cop|.,"[-3.1171624660491943, -10.731681823730469, -8.609766006469727, -1.3337980508804321, -7.854990005493164, -3.9611637592315674, -1.9331016540527344, -9.798112869262695, -1.7431694269180298]"
the secretary left the cop the tea .,DO,LEAVE,THE,for,-51.69020080566406,▁The|▁secretary|▁left|▁the|▁cop|▁the|▁tea|.,"[-3.1171624660491943, -10.731681823730469, -8.609763145446777, -1.3337990045547485, -10.08881664276123, -7.631961822509766, -8.617130279541016, -1.5598876476287842]"
the professor left the cup for the administration .,PD,LEAVE,THE,for,-46.94652557373047,▁The|▁professor|▁left|▁the|▁cup|▁for|▁the|▁administration|.,"[-3.1171624660491943, -10.805209159851074, -6.692448616027832, -1.051430583000183, -8.246111869812012, -5.29572868347168, -1.5739353895187378, -8.138544082641602, -2.0259573459625244]"
the professor left the administration the cup .,DO,LEAVE,THE,for,-47.98971939086914,▁The|▁professor|▁left|▁the|▁administration|▁the|▁cup|.,"[-3.1171624660491943, -10.805209159851074, -6.692450046539307, -1.0514311790466309, -8.063334465026855, -6.281597137451172, -9.35879135131836, -2.6197433471679688]"
the guy left the chicken for the soldier .,PD,LEAVE,THE,for,-46.00202941894531,▁The|▁gu|y|▁left|▁the|▁ch|icken|▁for|▁the|▁soldier|.,"[-3.1171624660491943, -8.657164573669434, -1.0300666093826294, -6.919373035430908, -1.658328890800476, -6.8018341064453125, -1.3994815349578857, -4.535037994384766, -1.84651517868042, -8.601608276367188, -1.435452938079834]"
the guy left the soldier the chicken .,DO,LEAVE,THE,for,-45.63662338256836,▁The|▁gu|y|▁left|▁the|▁soldier|▁the|▁ch|icken|.,"[-3.1171624660491943, -8.657164573669434, -1.0300664901733398, -6.91937255859375, -1.658326506614685, -9.522863388061523, -5.0554094314575195, -6.150145053863525, -1.2323808670043945, -2.293731689453125]"
the cousin left the tea for the kid .,PD,LEAVE,THE,for,-50.309207916259766,▁The|▁cousin|▁left|▁the|▁tea|▁for|▁the|▁kid|.,"[-3.1171624660491943, -12.218567848205566, -9.95055866241455, -2.0250515937805176, -7.6546244621276855, -4.544038772583008, -1.9815645217895508, -7.017874717712402, -1.799763560295105]"
the cousin left the kid the tea .,DO,LEAVE,THE,for,-52.99907684326172,▁The|▁cousin|▁left|▁the|▁kid|▁the|▁tea|.,"[-3.1171624660491943, -12.218567848205566, -9.950556755065918, -2.0250511169433594, -8.053380966186523, -6.379029750823975, -9.088781356811523, -2.1665515899658203]"
the soldier left the beer for the guy .,PD,LEAVE,THE,for,-46.14485168457031,▁The|▁soldier|▁left|▁the|▁be|er|▁for|▁the|▁gu|y|.,"[-3.1171624660491943, -10.914864540100098, -6.919546127319336, -1.7209521532058716, -7.935539722442627, -1.2272793054580688, -4.025483131408691, -1.538245439529419, -5.437341690063477, -0.0697316825389862, -3.2387032508850098]"
the soldier left the guy the beer .,DO,LEAVE,THE,for,-45.81006240844727,▁The|▁soldier|▁left|▁the|▁gu|y|▁the|▁be|er|.,"[-3.1171624660491943, -10.914864540100098, -6.919546127319336, -1.7209535837173462, -8.053714752197266, -1.9535109996795654, -5.583164215087891, -5.5195136070251465, -0.2838173508644104, -1.7438174486160278]"
the parent left the button for the worker .,PD,LEAVE,THE,for,-50.612579345703125,▁The|▁parent|▁left|▁the|▁button|▁for|▁the|▁worker|.,"[-3.1171624660491943, -9.97329330444336, -9.499659538269043, -1.4823929071426392, -10.176255226135254, -4.764511585235596, -1.3585690259933472, -8.083011627197266, -2.157721757888794]"
the parent left the worker the button .,DO,LEAVE,THE,for,-50.35881805419922,▁The|▁parent|▁left|▁the|▁worker|▁the|▁button|.,"[-3.1171624660491943, -9.97329330444336, -9.499663352966309, -1.4823936223983765, -10.037507057189941, -4.604462146759033, -8.968764305114746, -2.675572633743286]"
a king left a candy for a physician .,PD,LEAVE,A,for,-52.37643432617188,▁A|▁king|▁left|▁a|▁c|andy|▁for|▁a|▁phys|ician|.,"[-4.501774787902832, -9.772171974182129, -8.04393196105957, -2.733137607574463, -5.409929275512695, -4.257637977600098, -3.6101036071777344, -2.3749942779541016, -9.728260040283203, -0.3782546818256378, -1.5662394762039185]"
a king left a physician a candy .,DO,LEAVE,A,for,-55.1557502746582,▁A|▁king|▁left|▁a|▁phys|ician|▁a|▁c|andy|.,"[-4.501774787902832, -9.772171974182129, -8.04393196105957, -2.7331368923187256, -10.202311515808105, -0.07003704458475113, -2.282414674758911, -6.22200870513916, -8.365547180175781, -2.9624197483062744]"
a sheriff left a meal for a teacher .,PD,LEAVE,A,for,-47.0863037109375,▁A|▁sh|er|iff|▁left|▁a|▁me|al|▁for|▁a|▁teacher|.,"[-4.501774787902832, -7.799091339111328, -2.8435957431793213, -0.060277536511421204, -9.10879898071289, -1.4560555219650269, -8.22179126739502, -0.7968636155128479, -0.850179135799408, -0.9078074097633362, -7.870163917541504, -2.6699070930480957]"
a sheriff left a teacher a meal .,DO,LEAVE,A,for,-50.11407852172852,▁A|▁sh|er|iff|▁left|▁a|▁teacher|▁a|▁me|al|.,"[-4.501774787902832, -7.799091339111328, -2.8435935974121094, -0.060277536511421204, -9.108797073364258, -1.4560537338256836, -9.036641120910645, -2.6805713176727295, -7.8488874435424805, -1.2912859916687012, -3.487104654312134]"
a princess left a crystal for a guest .,PD,LEAVE,A,for,-48.78413009643555,▁A|▁prin|cess|▁left|▁a|▁cry|stal|▁for|▁a|▁guest|.,"[-4.501774787902832, -10.29953670501709, -0.02450183592736721, -8.676191329956055, -3.3431661128997803, -6.286393165588379, -0.06064997985959053, -3.9486284255981445, -2.3866310119628906, -7.451197624206543, -1.8054627180099487]"
a princess left a guest a crystal .,DO,LEAVE,A,for,-51.08905029296875,▁A|▁prin|cess|▁left|▁a|▁guest|▁a|▁cry|stal|.,"[-4.501774787902832, -10.29953670501709, -0.02450183592736721, -8.676192283630371, -3.3431622982025146, -7.644496917724609, -4.778442859649658, -6.890988826751709, -0.08436859399080276, -4.845584869384766]"
a singer left a chocolate for an administration .,PD,LEAVE,A,for,-59.133975982666016,▁A|▁singer|▁left|▁a|▁ch|oc|olate|▁for|▁an|▁administration|.,"[-4.501774787902832, -9.824254989624023, -9.571314811706543, -2.4672863483428955, -6.4371747970581055, -3.3743534088134766, -0.05812174454331398, -4.620760440826416, -4.666897296905518, -9.485541343688965, -4.126494407653809]"
a singer left an administration a chocolate .,DO,LEAVE,A,for,-60.10986328125,▁A|▁singer|▁left|▁an|▁administration|▁a|▁ch|oc|olate|.,"[-4.501774787902832, -9.824254989624023, -9.571317672729492, -4.340417861938477, -9.731271743774414, -5.840758323669434, -8.780367851257324, -3.1389894485473633, -0.07258326560258865, -4.308126449584961]"
a wife left a meal for a minister .,PD,LEAVE,A,for,-45.39937210083008,▁A|▁wife|▁left|▁a|▁me|al|▁for|▁a|▁minister|.,"[-4.501774787902832, -9.492546081542969, -5.948308944702148, -2.9201512336730957, -7.682072162628174, -0.3380409777164459, -0.9302821755409241, -4.181278228759766, -7.2190375328063965, -2.1858787536621094]"
a wife left a minister a meal .,DO,LEAVE,A,for,-49.749542236328125,▁A|▁wife|▁left|▁a|▁minister|▁a|▁me|al|.,"[-4.501774787902832, -9.492546081542969, -5.948308944702148, -2.9201512336730957, -11.347535133361816, -3.5109055042266846, -7.730844497680664, -1.4354546070098877, -2.862016439437866]"
a teacher left a salad for a club .,PD,LEAVE,A,for,-51.37223052978516,▁A|▁teacher|▁left|▁a|▁sal|ad|▁for|▁a|▁club|.,"[-4.501774787902832, -8.1781644821167, -7.22243595123291, -1.4723855257034302, -7.519957542419434, -2.2031595706939697, -2.782452344894409, -1.2162270545959473, -12.242106437683105, -4.033565521240234]"
a teacher left a club a salad .,DO,LEAVE,A,for,-52.1906852722168,▁A|▁teacher|▁left|▁a|▁club|▁a|▁sal|ad|.,"[-4.501774787902832, -8.1781644821167, -7.22243595123291, -1.4723855257034302, -10.197600364685059, -5.955417156219482, -8.823135375976562, -3.1905148029327393, -2.649257183074951]"
the lady made the motor for the man .,PD,MAKE,THE,for,-46.56720733642578,▁The|▁lady|▁made|▁the|▁motor|▁for|▁the|▁man|.,"[-3.1171624660491943, -10.204251289367676, -6.839080810546875, -2.265212297439575, -10.779041290283203, -5.6532511711120605, -1.2101185321807861, -4.989978790283203, -1.5091092586517334]"
the lady made the man the motor .,DO,MAKE,THE,for,-46.9937629699707,▁The|▁lady|▁made|▁the|▁man|▁the|▁motor|.,"[-3.1171624660491943, -10.204251289367676, -6.839080810546875, -2.2652130126953125, -6.770904064178467, -5.038023948669434, -10.015216827392578, -2.743906259536743]"
the aunt made the knife for the band .,PD,MAKE,THE,for,-49.74469757080078,▁The|▁a|unt|▁made|▁the|▁kn|ife|▁for|▁the|▁band|.,"[-3.1171624660491943, -7.8795905113220215, -5.258617877960205, -6.948967933654785, -1.9894737005233765, -7.940378189086914, -0.6605668067932129, -2.6301586627960205, -1.7965288162231445, -8.925097465515137, -2.5981550216674805]"
the aunt made the band the knife .,DO,MAKE,THE,for,-53.97285079956055,▁The|▁a|unt|▁made|▁the|▁band|▁the|▁kn|ife|.,"[-3.1171624660491943, -7.8795905113220215, -5.258616924285889, -6.948967933654785, -1.9894729852676392, -10.319742202758789, -5.598775386810303, -9.278462409973145, -1.4318184852600098, -2.150242805480957]"
the opponent made the jacket for the manager .,PD,MAKE,THE,for,-53.44844055175781,▁The|▁oppon|ent|▁made|▁the|▁jack|et|▁for|▁the|▁manager|.,"[-3.1171624660491943, -11.682723999023438, -0.8916197419166565, -7.178495407104492, -1.9514821767807007, -9.620710372924805, -4.787389278411865, -3.1000397205352783, -1.3542723655700684, -7.557456970214844, -2.2070887088775635]"
the opponent made the manager the jacket .,DO,MAKE,THE,for,-55.23103332519531,▁The|▁oppon|ent|▁made|▁the|▁manager|▁the|▁jack|et|.,"[-3.1171624660491943, -11.682723999023438, -0.8916208148002625, -7.178493499755859, -1.9514806270599365, -10.991472244262695, -4.4739837646484375, -9.141814231872559, -4.016325950622559, -1.7859573364257812]"
the doctor made the plate for the colonel .,PD,MAKE,THE,for,-50.07272338867188,▁The|▁doctor|▁made|▁the|▁plate|▁for|▁the|▁colon|el|.,"[-3.1171624660491943, -9.078609466552734, -5.868594169616699, -2.103972911834717, -12.449178695678711, -3.263704776763916, -1.5752229690551758, -8.906784057617188, -2.0224549770355225, -1.6870371103286743]"
the doctor made the colonel the plate .,DO,MAKE,THE,for,-53.27217483520508,▁The|▁doctor|▁made|▁the|▁colon|el|▁the|▁plate|.,"[-3.1171624660491943, -9.078609466552734, -5.868594169616699, -2.103972911834717, -10.628353118896484, -3.4000253677368164, -5.335864067077637, -11.561598777770996, -2.1779937744140625]"
the woman made the cigarette for the administration .,PD,MAKE,THE,for,-50.909576416015625,▁The|▁woman|▁made|▁the|▁cig|aret|te|▁for|▁the|▁administration|.,"[-3.1171624660491943, -8.491089820861816, -6.543511867523193, -1.83742356300354, -10.82966423034668, -0.35564085841178894, -0.002131691901013255, -4.642798900604248, -1.7149056196212769, -10.626043319702148, -2.749201536178589]"
the woman made the administration the cigarette .,DO,MAKE,THE,for,-53.24482345581055,▁The|▁woman|▁made|▁the|▁administration|▁the|▁cig|aret|te|.,"[-3.1171624660491943, -8.491089820861816, -6.543511867523193, -1.8374241590499878, -10.811695098876953, -6.175956726074219, -12.945220947265625, -0.40179166197776794, -0.004785631783306599, -2.916184186935425]"
the guest made the camera for the corporation .,PD,MAKE,THE,for,-51.99991226196289,▁The|▁guest|▁made|▁the|▁camera|▁for|▁the|▁corpor|ation|.,"[-3.1171624660491943, -9.702783584594727, -8.373363494873047, -2.0537850856781006, -9.376917839050293, -5.423651218414307, -1.5459967851638794, -9.81832504272461, -0.9100730419158936, -1.6778497695922852]"
the guest made the corporation the camera .,DO,MAKE,THE,for,-53.62519073486328,▁The|▁guest|▁made|▁the|▁corpor|ation|▁the|▁camera|.,"[-3.1171624660491943, -9.702783584594727, -8.373363494873047, -2.0537850856781006, -11.096216201782227, -2.0551345348358154, -4.025818824768066, -10.78848648071289, -2.412440776824951]"
the woman made the instrument for the administration .,PD,MAKE,THE,for,-51.67839813232422,▁The|▁woman|▁made|▁the|▁instrument|▁for|▁the|▁administration|.,"[-3.1171624660491943, -8.491089820861816, -6.543511867523193, -1.8374241590499878, -11.705069541931152, -3.9653944969177246, -2.010615348815918, -9.775191307067871, -4.232937812805176]"
the woman made the administration the instrument .,DO,MAKE,THE,for,-50.12263488769531,▁The|▁woman|▁made|▁the|▁administration|▁the|▁instrument|.,"[-3.1171624660491943, -8.491089820861816, -6.543511867523193, -1.83742356300354, -10.81169319152832, -6.175956726074219, -7.337517738342285, -5.808282852172852]"
a cousin made a card for a club .,PD,MAKE,A,for,-47.097957611083984,▁A|▁cousin|▁made|▁a|▁card|▁for|▁a|▁club|.,"[-4.501774787902832, -10.084877967834473, -7.3472819328308105, -1.6295195817947388, -6.131731986999512, -0.7875127792358398, -3.1030890941619873, -9.801471710205078, -3.7106964588165283]"
a cousin made a club a card .,DO,MAKE,A,for,-52.591068267822266,▁A|▁cousin|▁made|▁a|▁club|▁a|▁card|.,"[-4.501774787902832, -10.084877967834473, -7.347280025482178, -1.6295198202133179, -11.167872428894043, -5.911736488342285, -9.006617546081543, -2.9413888454437256]"
a physician made a box for a club .,PD,MAKE,A,for,-50.80055236816406,▁A|▁phys|ician|▁made|▁a|▁box|▁for|▁a|▁club|.,"[-4.501774787902832, -8.765244483947754, -0.536431074142456, -7.357717514038086, -1.1230318546295166, -10.606368064880371, -2.765955924987793, -2.067233085632324, -10.254528999328613, -2.822265625]"
a physician made a club a box .,DO,MAKE,A,for,-52.487884521484375,▁A|▁phys|ician|▁made|▁a|▁club|▁a|▁box|.,"[-4.501774787902832, -8.765244483947754, -0.536431074142456, -7.357717514038086, -1.123032808303833, -12.373007774353027, -6.957429885864258, -7.90902042388916, -2.9642257690429688]"
an aunt made a flower for an administration .,PD,MAKE,A,for,-56.68504333496094,▁An|▁a|unt|▁made|▁a|▁flower|▁for|▁an|▁administration|.,"[-6.047245979309082, -6.497696876525879, -4.1914167404174805, -7.275959491729736, -1.589377999305725, -8.314513206481934, -4.103511810302734, -5.805103778839111, -10.7572603225708, -2.102956533432007]"
