text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a father saved them a hat .,DO,SAVE,A,for,-49.11362075805664,▁A|▁father|▁saved|▁them|▁a|▁hat|.,"[-4.20621395111084, -8.159383773803711, -8.410816192626953, -8.92496109008789, -6.643836975097656, -9.881531715393066, -2.8868753910064697]"
an aunt saved an anchor for me .,PD,SAVE,A,for,-47.37906646728516,▁An|▁a|unt|▁saved|▁an|▁anchor|▁for|▁me|.,"[-6.080687522888184, -6.207032203674316, -4.5503363609313965, -8.517021179199219, -4.598923683166504, -10.76049518585205, -3.517887592315674, -1.3734729290008545, -1.7732090950012207]"
an aunt saved me an anchor .,DO,SAVE,A,for,-46.35251235961914,▁An|▁a|unt|▁saved|▁me|▁an|▁anchor|.,"[-6.080687522888184, -6.207032203674316, -4.550334930419922, -8.517021179199219, -2.4675559997558594, -6.374342918395996, -9.851341247558594, -2.3041939735412598]"
a friend saved a candy for me .,PD,SAVE,A,for,-39.37529373168945,▁A|▁friend|▁saved|▁a|▁c|andy|▁for|▁me|.,"[-4.20621395111084, -5.906913757324219, -10.088212013244629, -2.1415555477142334, -5.356633186340332, -4.041119575500488, -5.75748872756958, -0.1707821786403656, -1.706375241279602]"
a friend saved me a candy .,DO,SAVE,A,for,-38.9170036315918,▁A|▁friend|▁saved|▁me|▁a|▁c|andy|.,"[-4.20621395111084, -5.906913757324219, -10.088213920593262, -1.3700863122940063, -1.4945847988128662, -5.784685134887695, -4.167474746704102, -5.898831844329834]"
a candidate saved an anchor for her .,PD,SAVE,A,for,-51.51422882080078,▁A|▁candidate|▁saved|▁an|▁anchor|▁for|▁her|.,"[-4.20621395111084, -9.32246208190918, -11.422544479370117, -4.687985420227051, -8.295870780944824, -4.828314781188965, -3.4293594360351562, -5.32147741317749]"
a candidate saved her an anchor .,DO,SAVE,A,for,-49.43198776245117,▁A|▁candidate|▁saved|▁her|▁an|▁anchor|.,"[-4.20621395111084, -9.32246208190918, -11.422544479370117, -3.70837140083313, -8.10399055480957, -9.576506614685059, -3.0918970108032227]"
the buddy sold the juice to him .,PD,SELL,THE,to,-47.82609176635742,▁The|▁bud|dy|▁sold|▁the|▁ju|ice|▁to|▁him|.,"[-3.6788957118988037, -11.046182632446289, -2.286489486694336, -11.723899841308594, -2.48618221282959, -8.434410095214844, -0.5192446112632751, -1.8020917177200317, -4.166879653930664, -1.681813359260559]"
the buddy sold him the juice .,DO,SELL,THE,to,-45.84576034545898,▁The|▁bud|dy|▁sold|▁him|▁the|▁ju|ice|.,"[-3.6788957118988037, -11.046182632446289, -2.286489486694336, -11.723899841308594, -5.148205757141113, -1.6292848587036133, -8.038572311401367, -0.20692753791809082, -2.087303638458252]"
the actress sold the candy to him .,PD,SELL,THE,to,-45.748809814453125,▁The|▁actress|▁sold|▁the|▁c|andy|▁to|▁him|.,"[-3.6788957118988037, -9.35341739654541, -9.66201400756836, -1.7042450904846191, -6.469804763793945, -3.180854320526123, -2.4003095626831055, -6.9485392570495605, -2.35072922706604]"
the actress sold him the candy .,DO,SELL,THE,to,-44.051177978515625,▁The|▁actress|▁sold|▁him|▁the|▁c|andy|.,"[-3.6788957118988037, -9.35341739654541, -9.66201400756836, -7.37829065322876, -1.9143489599227905, -6.349371433258057, -2.8728532791137695, -2.841986656188965]"
the friend sold the button to me .,PD,SELL,THE,to,-42.05632781982422,▁The|▁friend|▁sold|▁the|▁button|▁to|▁me|.,"[-3.6788957118988037, -10.810134887695312, -10.309382438659668, -1.707257628440857, -10.229520797729492, -1.3809318542480469, -2.0893187522888184, -1.8508859872817993]"
the friend sold me the button .,DO,SELL,THE,to,-40.74834442138672,▁The|▁friend|▁sold|▁me|▁the|▁button|.,"[-3.6788957118988037, -10.810134887695312, -10.309381484985352, -1.8535370826721191, -1.7778890132904053, -9.627767562866211, -2.690737247467041]"
the brother sold the box to you .,PD,SELL,THE,to,-44.636329650878906,▁The|▁brother|▁sold|▁the|▁box|▁to|▁you|.,"[-3.6788957118988037, -10.64393424987793, -10.650135040283203, -1.6658177375793457, -8.242019653320312, -1.6875896453857422, -6.433449745178223, -1.6344927549362183]"
the brother sold you the box .,DO,SELL,THE,to,-42.582122802734375,▁The|▁brother|▁sold|▁you|▁the|▁box|.,"[-3.6788957118988037, -10.64393424987793, -10.65013599395752, -5.702927589416504, -2.8366639614105225, -6.92025089263916, -2.1493172645568848]"
the author sold the glass to you .,PD,SELL,THE,to,-44.57802200317383,▁The|▁author|▁sold|▁the|▁glass|▁to|▁you|.,"[-3.6788957118988037, -7.047139644622803, -9.874327659606934, -1.9590216875076294, -9.706825256347656, -3.823234796524048, -6.864595413208008, -1.6239821910858154]"
the author sold you the glass .,DO,SELL,THE,to,-42.6556396484375,▁The|▁author|▁sold|▁you|▁the|▁glass|.,"[-3.6788957118988037, -7.047139644622803, -9.874326705932617, -7.565860748291016, -2.3939576148986816, -9.24803638458252, -2.847423553466797]"
the actor sold the tea to me .,PD,SELL,THE,to,-42.27166748046875,▁The|▁actor|▁sold|▁the|▁tea|▁to|▁me|.,"[-3.6788957118988037, -8.630037307739258, -9.459342002868652, -1.752599835395813, -9.21135425567627, -2.370816469192505, -5.302108287811279, -1.8665131330490112]"
the actor sold me the tea .,DO,SELL,THE,to,-40.51353073120117,▁The|▁actor|▁sold|▁me|▁the|▁tea|.,"[-3.6788957118988037, -8.630037307739258, -9.459342956542969, -5.681278228759766, -2.411447048187256, -8.814534187316895, -1.8379982709884644]"
the candidate sold the chicken to her .,PD,SELL,THE,to,-47.54214477539063,▁The|▁candidate|▁sold|▁the|▁ch|icken|▁to|▁her|.,"[-3.6788957118988037, -9.517257690429688, -11.06554126739502, -2.5320849418640137, -7.656092643737793, -1.8394979238510132, -2.314316987991333, -4.055490493774414, -4.882970333099365]"
the candidate sold her the chicken .,DO,SELL,THE,to,-46.6130485534668,▁The|▁candidate|▁sold|▁her|▁the|▁ch|icken|.,"[-3.6788957118988037, -9.517257690429688, -11.065543174743652, -3.5101356506347656, -7.570472717285156, -7.268974304199219, -1.4949073791503906, -2.506864309310913]"
the doctor sold the cheese to you .,PD,SELL,THE,to,-45.37771224975586,▁The|▁doctor|▁sold|▁the|▁che|ese|▁to|▁you|.,"[-3.6788957118988037, -8.731461524963379, -11.103463172912598, -2.015359878540039, -8.640260696411133, -2.102508544921875, -1.8739482164382935, -6.265406608581543, -0.9664087891578674]"
the doctor sold you the cheese .,DO,SELL,THE,to,-42.50091552734375,▁The|▁doctor|▁sold|▁you|▁the|▁che|ese|.,"[-3.6788957118988037, -8.731461524963379, -11.103462219238281, -4.188959121704102, -2.5700950622558594, -7.488325595855713, -2.897979259490967, -1.8417363166809082]"
the guest sold the television to you .,PD,SELL,THE,to,-45.861446380615234,▁The|▁guest|▁sold|▁the|▁television|▁to|▁you|.,"[-3.6788957118988037, -9.684369087219238, -12.914152145385742, -2.1338279247283936, -8.002562522888184, -2.389509677886963, -5.800126075744629, -1.2580019235610962]"
the guest sold you the television .,DO,SELL,THE,to,-45.70733642578125,▁The|▁guest|▁sold|▁you|▁the|▁television|.,"[-3.6788957118988037, -9.684369087219238, -12.914153099060059, -6.604944229125977, -2.639810562133789, -8.554217338562012, -1.6309459209442139]"
the opponent sold the salad to them .,PD,SELL,THE,to,-50.96841430664063,▁The|▁oppon|ent|▁sold|▁the|▁sal|ad|▁to|▁them|.,"[-3.6788957118988037, -11.651771545410156, -0.8993584513664246, -11.82987117767334, -2.2154605388641357, -9.539409637451172, -2.566512107849121, -2.067087173461914, -5.002185344696045, -1.517858624458313]"
the opponent sold them the salad .,DO,SELL,THE,to,-50.17499542236328,▁The|▁oppon|ent|▁sold|▁them|▁the|▁sal|ad|.,"[-3.6788957118988037, -11.651771545410156, -0.8993584513664246, -11.82987117767334, -5.582826614379883, -2.9030089378356934, -8.702072143554688, -2.139359951019287, -2.7878336906433105]"
the champion sold the engine to you .,PD,SELL,THE,to,-48.36232376098633,▁The|▁champion|▁sold|▁the|▁engine|▁to|▁you|.,"[-3.6788957118988037, -11.269198417663574, -10.867511749267578, -3.2288663387298584, -8.187119483947754, -1.9803626537322998, -7.430278301239014, -1.7200937271118164]"
the champion sold you the engine .,DO,SELL,THE,to,-45.08562850952149,▁The|▁champion|▁sold|▁you|▁the|▁engine|.,"[-3.6788957118988037, -11.269198417663574, -10.867510795593262, -7.078122615814209, -2.3598976135253906, -7.711009979248047, -2.12099289894104]"
the mother sold the cheese to you .,PD,SELL,THE,to,-46.21552276611328,▁The|▁mother|▁sold|▁the|▁che|ese|▁to|▁you|.,"[-3.6788957118988037, -8.82384967803955, -11.815959930419922, -1.657516360282898, -8.84552001953125, -0.9575793147087097, -2.0138981342315674, -7.177864074707031, -1.2444387674331665]"
the mother sold you the cheese .,DO,SELL,THE,to,-44.04708862304688,▁The|▁mother|▁sold|▁you|▁the|▁che|ese|.,"[-3.6788957118988037, -8.82384967803955, -11.815960884094238, -7.090449333190918, -3.4991812705993652, -5.920138359069824, -1.5383955240249634, -1.6802175045013428]"
the brother sold the chocolate to me .,PD,SELL,THE,to,-44.8978385925293,▁The|▁brother|▁sold|▁the|▁ch|oc|olate|▁to|▁me|.,"[-3.6788957118988037, -10.64393424987793, -10.65013599395752, -1.6658180952072144, -6.2720441818237305, -3.4378600120544434, -0.18303093314170837, -2.714343309402466, -4.323068618774414, -1.3287113904953003]"
the brother sold me the chocolate .,DO,SELL,THE,to,-41.95730972290039,▁The|▁brother|▁sold|▁me|▁the|▁ch|oc|olate|.,"[-3.6788957118988037, -10.64393424987793, -10.65013599395752, -3.0354862213134766, -2.142669677734375, -6.213866233825684, -2.8754496574401855, -0.11443852633237839, -2.602433681488037]"
the lady sold the juice to you .,PD,SELL,THE,to,-44.05398178100586,▁The|▁lady|▁sold|▁the|▁ju|ice|▁to|▁you|.,"[-3.6788957118988037, -10.159488677978516, -9.705060958862305, -2.0901947021484375, -9.399864196777344, -0.403115838766098, -2.1179707050323486, -4.829863548278809, -1.6695276498794556]"
the lady sold you the juice .,DO,SELL,THE,to,-41.16347885131836,▁The|▁lady|▁sold|▁you|▁the|▁ju|ice|.,"[-3.6788957118988037, -10.159488677978516, -9.705060958862305, -5.247356414794922, -2.088852882385254, -8.005331039428711, -0.22219142317771912, -2.056302070617676]"
the kid sold the telephone to us .,PD,SELL,THE,to,-44.65989303588867,▁The|▁kid|▁sold|▁the|▁tele|phone|▁to|▁us|.,"[-3.6788957118988037, -9.716196060180664, -9.341089248657227, -2.4497101306915283, -10.304841995239258, -0.2980371415615082, -1.836515188217163, -5.321972846984863, -1.7126364707946777]"
the kid sold us the telephone .,DO,SELL,THE,to,-41.69092178344727,▁The|▁kid|▁sold|▁us|▁the|▁tele|phone|.,"[-3.6788957118988037, -9.716196060180664, -9.341089248657227, -4.267083644866943, -3.0880069732666016, -9.54433822631836, -0.41207996010780334, -1.643231749534607]"
the student sold the gun to you .,PD,SELL,THE,to,-41.317649841308594,▁The|▁student|▁sold|▁the|▁gun|▁to|▁you|.,"[-3.6788957118988037, -8.550086975097656, -10.920007705688477, -1.4887447357177734, -3.378253936767578, -0.9856094121932983, -10.590593338012695, -1.7254551649093628]"
the student sold you the gun .,DO,SELL,THE,to,-39.15933990478516,▁The|▁student|▁sold|▁you|▁the|▁gun|.,"[-3.6788957118988037, -8.550086975097656, -10.920007705688477, -7.104003429412842, -2.1509299278259277, -5.369630813598633, -1.3857861757278442]"
the bishop sold the cheese to him .,PD,SELL,THE,to,-44.66277313232422,▁The|▁bishop|▁sold|▁the|▁che|ese|▁to|▁him|.,"[-3.6788957118988037, -11.325742721557617, -10.889216423034668, -1.1249243021011353, -8.626728057861328, -0.6471492052078247, -2.0636348724365234, -5.073347091674805, -1.2331373691558838]"
the bishop sold him the cheese .,DO,SELL,THE,to,-44.16780471801758,▁The|▁bishop|▁sold|▁him|▁the|▁che|ese|.,"[-3.6788957118988037, -11.325742721557617, -10.889216423034668, -5.217568397521973, -2.011725425720215, -7.431954383850098, -1.8214075565338135, -1.791292667388916]"
the actor sold the chicken to him .,PD,SELL,THE,to,-43.89940643310547,▁The|▁actor|▁sold|▁the|▁ch|icken|▁to|▁him|.,"[-3.6788957118988037, -8.630037307739258, -9.459342956542969, -1.7526006698608398, -6.936216354370117, -2.8602044582366943, -2.858288049697876, -5.79311466217041, -1.9307101964950562]"
the actor sold him the chicken .,DO,SELL,THE,to,-43.60384750366211,▁The|▁actor|▁sold|▁him|▁the|▁ch|icken|.,"[-3.6788957118988037, -8.630037307739258, -9.459342002868652, -7.461138725280762, -1.9485646486282349, -6.835896968841553, -2.4779279232025146, -3.1120431423187256]"
the actress sold the beer to me .,PD,SELL,THE,to,-46.00985336303711,▁The|▁actress|▁sold|▁the|▁be|er|▁to|▁me|.,"[-3.6788957118988037, -9.35341739654541, -9.66201400756836, -1.7042450904846191, -8.837685585021973, -2.2258732318878174, -2.6918044090270996, -6.279407978057861, -1.5765146017074585]"
the actress sold me the beer .,DO,SELL,THE,to,-40.427879333496094,▁The|▁actress|▁sold|▁me|▁the|▁be|er|.,"[-3.6788957118988037, -9.35341739654541, -9.66201400756836, -5.724776744842529, -2.5277695655822754, -6.765020847320557, -1.1297805309295654, -1.5862054824829102]"
the adult sold the coat to him .,PD,SELL,THE,to,-47.692474365234375,▁The|▁adult|▁sold|▁the|▁coat|▁to|▁him|.,"[-3.6788957118988037, -10.077836990356445, -13.68187141418457, -3.8423545360565186, -7.889321804046631, -1.4279073476791382, -5.474983215332031, -1.6193042993545532]"
the adult sold him the coat .,DO,SELL,THE,to,-48.15471267700195,▁The|▁adult|▁sold|▁him|▁the|▁coat|.,"[-3.6788957118988037, -10.077836990356445, -13.681870460510254, -7.77675199508667, -2.823239326477051, -7.617258548736572, -2.4988584518432617]"
a partner sold a chicken to me .,PD,SELL,A,to,-43.52896881103516,▁A|▁partner|▁sold|▁a|▁ch|icken|▁to|▁me|.,"[-4.20621395111084, -9.659964561462402, -9.41589641571045, -1.7422608137130737, -8.42846393585205, -1.8787881135940552, -2.5744051933288574, -3.7380099296569824, -1.8849661350250244]"
a partner sold me a chicken .,DO,SELL,A,to,-40.0101318359375,▁A|▁partner|▁sold|▁me|▁a|▁ch|icken|.,"[-4.20621395111084, -9.659964561462402, -9.415892601013184, -2.5881009101867676, -0.8864481449127197, -7.811211585998535, -2.1634480953216553, -3.2788548469543457]"
a champion sold a meal to you .,PD,SELL,A,to,-48.36167907714844,▁A|▁champion|▁sold|▁a|▁me|al|▁to|▁you|.,"[-4.20621395111084, -9.701070785522461, -12.194664001464844, -3.994148015975952, -8.684572219848633, -0.5786058902740479, -1.8959851264953613, -5.541077136993408, -1.5653424263000488]"
a champion sold you a meal .,DO,SELL,A,to,-43.856536865234375,▁A|▁champion|▁sold|▁you|▁a|▁me|al|.,"[-4.20621395111084, -9.701070785522461, -12.194663047790527, -5.977973937988281, -1.3516935110092163, -7.648911952972412, -0.6621031165122986, -2.1139087677001953]"
an aunt sold a beer to us .,PD,SELL,A,to,-46.83015060424805,▁An|▁a|unt|▁sold|▁a|▁be|er|▁to|▁us|.,"[-6.080687522888184, -6.207032203674316, -4.5503363609313965, -8.177936553955078, -2.1751394271850586, -7.258846282958984, -1.1828296184539795, -2.4923007488250732, -6.879274368286133, -1.8257622718811035]"
an aunt sold us a beer .,DO,SELL,A,to,-44.436767578125,▁An|▁a|unt|▁sold|▁us|▁a|▁be|er|.,"[-6.080687522888184, -6.207032203674316, -4.5503363609313965, -8.177936553955078, -5.29944372177124, -1.3828054666519165, -6.895876884460449, -2.482861280441284, -3.359787702560425]"
an actress sold a pie to it .,PD,SELL,A,to,-49.62008666992188,▁An|▁actress|▁sold|▁a|▁pie|▁to|▁it|.,"[-6.080687522888184, -8.335225105285645, -10.835270881652832, -2.145514488220215, -8.383852005004883, -1.2061617374420166, -10.81615161895752, -1.8172252178192139]"
an actress sold it a pie .,DO,SELL,A,to,-49.53752517700195,▁An|▁actress|▁sold|▁it|▁a|▁pie|.,"[-6.080687522888184, -8.335225105285645, -10.835270881652832, -5.990442752838135, -5.738162994384766, -9.888080596923828, -2.6696557998657227]"
a reader sold a plate to us .,PD,SELL,A,to,-43.89957427978516,▁A|▁reader|▁sold|▁a|▁plate|▁to|▁us|.,"[-4.20621395111084, -7.79705810546875, -11.030608177185059, -1.6816149950027466, -10.923526763916016, -2.6474595069885254, -3.364346981048584, -2.248743772506714]"
a reader sold us a plate .,DO,SELL,A,to,-41.72893142700195,▁A|▁reader|▁sold|▁us|▁a|▁plate|.,"[-4.20621395111084, -7.79705810546875, -11.030608177185059, -4.105140686035156, -1.652461290359497, -9.068376541137695, -3.8690733909606934]"
a parent sold a jacket to him .,PD,SELL,A,to,-45.75765609741211,▁A|▁parent|▁sold|▁a|▁jack|et|▁to|▁him|.,"[-4.20621395111084, -8.584930419921875, -10.218055725097656, -1.917924165725708, -9.251669883728027, -0.17101851105690002, -1.9903491735458374, -7.56824254989624, -1.849255084991455]"
a parent sold him a jacket .,DO,SELL,A,to,-42.87723159790039,▁A|▁parent|▁sold|▁him|▁a|▁jack|et|.,"[-4.20621395111084, -8.584930419921875, -10.218053817749023, -7.070138931274414, -1.9670944213867188, -7.920702934265137, -0.2819042503833771, -2.6281888484954834]"
a father sold a chicken to you .,PD,SELL,A,to,-42.52100372314453,▁A|▁father|▁sold|▁a|▁ch|icken|▁to|▁you|.,"[-4.20621395111084, -8.159383773803711, -8.561507225036621, -2.740431308746338, -6.36787223815918, -0.6422118544578552, -1.8667699098587036, -7.416426658630371, -2.560185432434082]"
a father sold you a chicken .,DO,SELL,A,to,-42.5068359375,▁A|▁father|▁sold|▁you|▁a|▁ch|icken|.,"[-4.20621395111084, -8.159383773803711, -8.561508178710938, -8.95650863647461, -3.2163219451904297, -6.119915962219238, -1.2618310451507568, -2.025153875350952]"
