text,structure,verb,det,prep,tokens,log_prob_tokens,log_prob
a captain gave a coffee to you .,PD,GIVE,A,to,"['A', ' captain', ' gave', ' a', ' coffee', ' to', ' you', '.']","[-4.116546, -10.660303, -8.218666, -1.8253216, -10.016394, -1.8364235, -7.5987406, -2.2281032]",-46.50049591064453
a captain gave you a coffee .,DO,GIVE,A,to,"['A', ' captain', ' gave', ' you', ' a', ' coffee', '.']","[-4.116546, -10.660303, -8.218666, -5.5128217, -0.9326721, -8.704201, -2.9217775]",-41.066986083984375
a reader gave a chicken to you .,PD,GIVE,A,to,"['A', ' reader', ' gave', ' a', ' chicken', ' to', ' you', '.']","[-4.116546, -7.615869, -7.4921894, -3.3838317, -10.196047, -2.414389, -6.611174, -2.143222]",-43.973270416259766
a reader gave you a chicken .,DO,GIVE,A,to,"['A', ' reader', ' gave', ' you', ' a', ' chicken', '.']","[-4.116546, -7.615869, -7.4921894, -6.7432065, -0.95814735, -9.231007, -3.145553]",-39.30251693725586
a colonel gave a beer to you .,PD,GIVE,A,to,"['A', ' colon', 'el', ' gave', ' a', ' beer', ' to', ' you', '.']","[-4.116546, -10.748194, -2.8993, -7.8620343, -1.5965449, -8.773846, -1.0395942, -8.768105, -2.13731]",-47.94147109985352
a colonel gave you a beer .,DO,GIVE,A,to,"['A', ' colon', 'el', ' gave', ' you', ' a', ' beer', '.']","[-4.116546, -10.748194, -2.8993, -7.8620343, -6.2684197, -1.016123, -7.357623, -2.2243254]",-42.49256896972656
a buddy gave a beer to them .,PD,GIVE,A,to,"['A', ' buddy', ' gave', ' a', ' beer', ' to', ' them', '.']","[-4.116546, -10.491358, -5.2145953, -5.2846756, -8.073695, -1.1661302, -7.7180643, -2.2592635]",-44.32432556152344
a buddy gave them a beer .,DO,GIVE,A,to,"['A', ' buddy', ' gave', ' them', ' a', ' beer', '.']","[-4.116546, -10.491358, -5.2145953, -7.026863, -3.0878782, -7.412775, -2.8365872]",-40.18660354614258
a secretary gave a candy to us .,PD,GIVE,A,to,"['A', ' secretary', ' gave', ' a', ' candy', ' to', ' us', '.']","[-4.116546, -10.8346195, -7.6058817, -1.8881453, -9.908159, -1.5173161, -7.129705, -1.6979046]",-44.698280334472656
a secretary gave us a candy .,DO,GIVE,A,to,"['A', ' secretary', ' gave', ' us', ' a', ' candy', '.']","[-4.116546, -10.8346195, -7.6058817, -3.989708, -0.93472445, -9.933862, -3.6693702]",-41.08471298217773
a manager gave a cheese to you .,PD,GIVE,A,to,"['A', ' manager', ' gave', ' a', ' cheese', ' to', ' you', '.']","[-4.116546, -9.661768, -8.22066, -1.8456607, -11.526564, -3.9751613, -6.7655716, -1.7989948]",-47.91093063354492
a manager gave you a cheese .,DO,GIVE,A,to,"['A', ' manager', ' gave', ' you', ' a', ' cheese', '.']","[-4.116546, -9.661768, -8.22066, -4.1581607, -0.80093443, -11.169006, -6.098681]",-44.22575759887695
a student gave a meal to them .,PD,GIVE,A,to,"['A', ' student', ' gave', ' a', ' meal', ' to', ' them', '.']","[-4.116546, -7.2154784, -8.132938, -1.6145608, -9.062752, -0.655368, -9.343192, -1.9530519]",-42.09388732910156
a student gave them a meal .,DO,GIVE,A,to,"['A', ' student', ' gave', ' them', ' a', ' meal', '.']","[-4.116546, -7.2154784, -8.132938, -6.911436, -1.320263, -8.17613, -2.8561378]",-38.72893142700195
a secretary gave a candy to her .,PD,GIVE,A,to,"['A', ' secretary', ' gave', ' a', ' candy', ' to', ' her', '.']","[-4.116546, -10.8346195, -7.6058817, -1.8881453, -9.908159, -1.5173161, -1.5632987, -8.569881]",-46.003849029541016
a secretary gave her a candy .,DO,GIVE,A,to,"['A', ' secretary', ' gave', ' her', ' a', ' candy', '.']","[-4.116546, -10.8346195, -7.6058817, -1.8178328, -4.5521793, -8.846173, -3.1404457]",-40.91368103027344
a cop gave a crystal to us .,PD,GIVE,A,to,"['A', ' cop', ' gave', ' a', ' crystal', ' to', ' us', '.']","[-4.116546, -8.940088, -7.1487637, -1.5341835, -10.104769, -5.1168523, -7.0046377, -2.070007]",-46.03585052490234
a cop gave us a crystal .,DO,GIVE,A,to,"['A', ' cop', ' gave', ' us', ' a', ' crystal', '.']","[-4.116546, -8.940088, -7.1487637, -3.401371, -0.7417327, -10.861546, -4.3582673]",-39.56831359863281
a guest gave a flower to him .,PD,GIVE,A,to,"['A', ' guest', ' gave', ' a', ' flower', ' to', ' him', '.']","[-4.11528, -8.26424, -9.140793, -2.050486, -7.8628945, -0.85854053, -8.013133, -2.1074407]",-42.41280746459961
a guest gave him a flower .,DO,GIVE,A,to,"['A', ' guest', ' gave', ' him', ' a', ' flower', '.']","[-4.116546, -8.260401, -9.1389885, -5.4665256, -0.7170712, -6.5041018, -2.22022]",-36.42385482788086
a cousin gave a television to us .,PD,GIVE,A,to,"['A', ' cousin', ' gave', ' a', ' television', ' to', ' us', '.']","[-4.116546, -10.5689945, -6.3916507, -3.7591662, -9.308243, -2.2825172, -4.020772, -1.8730181]",-42.32090377807617
a cousin gave us a television .,DO,GIVE,A,to,"['A', ' cousin', ' gave', ' us', ' a', ' television', '.']","[-4.116546, -10.5689945, -6.3916507, -2.6185412, -0.8493762, -8.749623, -2.632602]",-35.92733383178711
a chief gave a pie to you .,PD,GIVE,A,to,"['A', ' chief', ' gave', ' a', ' pie', ' to', ' you', '.']","[-4.116546, -9.809229, -10.084795, -1.6710606, -10.670066, -0.36042887, -7.566698, -1.9738913]",-46.252716064453125
a chief gave you a pie .,DO,GIVE,A,to,"['A', ' chief', ' gave', ' you', ' a', ' pie', '.']","[-4.116546, -9.809229, -10.084795, -5.518717, -0.9739351, -9.3945675, -1.794838]",-41.692626953125
a reader gave a tea to me .,PD,GIVE,A,to,"['A', ' reader', ' gave', ' a', ' tea', ' to', ' me', '.']","[-4.116546, -7.615869, -7.4921894, -3.3838317, -10.094484, -3.6859787, -1.7044972, -3.1330616]",-41.22645568847656
a reader gave me a tea .,DO,GIVE,A,to,"['A', ' reader', ' gave', ' me', ' a', ' tea', '.']","[-4.116546, -7.615869, -7.4921894, -0.39945665, -0.88448584, -9.7547865, -6.3154655]",-36.578800201416016
a friend gave a juice to him .,PD,GIVE,A,to,"['A', ' friend', ' gave', ' a', ' juice', ' to', ' him', '.']","[-4.116546, -6.2662597, -4.500465, -4.984023, -11.74699, -3.023209, -5.29326, -2.2441487]",-42.17490005493164
a friend gave him a juice .,DO,GIVE,A,to,"['A', ' friend', ' gave', ' him', ' a', ' juice', '.']","[-4.116546, -6.2662597, -4.500465, -6.280898, -0.7001395, -10.530112, -4.160216]",-36.55463790893555
a professor gave a tea to you .,PD,GIVE,A,to,"['A', ' professor', ' gave', ' a', ' tea', ' to', ' you', '.']","[-4.116546, -8.9283695, -7.535593, -1.1309129, -9.169414, -2.7409658, -6.9041758, -2.0257092]",-42.55168914794922
a professor gave you a tea .,DO,GIVE,A,to,"['A', ' professor', ' gave', ' you', ' a', ' tea', '.']","[-4.116546, -8.9283695, -7.535593, -6.177788, -0.8899178, -10.598, -4.169774]",-42.41598892211914
a candidate gave a salad to you .,PD,GIVE,A,to,"['A', ' candidate', ' gave', ' a', ' salad', ' to', ' you', '.']","[-4.116546, -9.020166, -10.344594, -0.9994495, -13.195186, -1.5449276, -7.4679785, -2.0811455]",-48.769996643066406
a candidate gave you a salad .,DO,GIVE,A,to,"['A', ' candidate', ' gave', ' you', ' a', ' salad', '.']","[-4.116546, -9.020166, -10.344594, -5.085387, -0.6850698, -12.273578, -2.594782]",-44.12012481689453
a princess gave an anchor to us .,PD,GIVE,A,to,"['A', ' princess', ' gave', ' an', ' anchor', ' to', ' us', '.']","[-4.116546, -10.3771, -7.8246202, -3.6047382, -9.311848, -3.505334, -5.997788, -2.247286]",-46.98526382446289
a princess gave us an anchor .,DO,GIVE,A,to,"['A', ' princess', ' gave', ' us', ' an', ' anchor', '.']","[-4.116152, -10.37697, -7.8217516, -3.9175653, -3.1328366, -8.956326, -2.141461]",-40.46306228637695
a buddy gave a camera to me .,PD,GIVE,A,to,"['A', ' buddy', ' gave', ' a', ' camera', ' to', ' me', '.']","[-4.116152, -10.49074, -5.209548, -5.2990103, -6.9515676, -0.42344522, -1.3917552, -2.383808]",-36.26602935791016
a buddy gave me a camera .,DO,GIVE,A,to,"['A', ' buddy', ' gave', ' me', ' a', ' camera', '.']","[-4.116546, -10.491358, -5.2145953, -0.08936318, -0.7969287, -7.902369, -2.9479]",-31.559059143066406
the teacher kept the coffee for you .,PD,KEEP,THE,for,"['The', ' teacher', ' kept', ' the', ' coffee', ' for', ' you', '.']","[-3.1868587, -9.613533, -7.449235, -2.4779806, -8.649607, -4.0449944, -4.7768106, -1.6396425]",-41.838661193847656
the teacher kept you the coffee .,DO,KEEP,THE,for,"['The', ' teacher', ' kept', ' you', ' the', ' coffee', '.']","[-3.1868587, -9.613533, -7.449235, -6.220168, -6.3245754, -9.564619, -2.8010645]",-45.16005325317383
the professor kept the cheese for him .,PD,KEEP,THE,for,"['The', ' professor', ' kept', ' the', ' cheese', ' for', ' him', '.']","[-3.1868587, -10.818611, -7.58438, -2.7345388, -11.5265045, -3.3873072, -4.2721868, -1.9662911]",-45.47667694091797
the professor kept him the cheese .,DO,KEEP,THE,for,"['The', ' professor', ' kept', ' him', ' the', ' cheese', '.']","[-3.1868587, -10.818611, -7.58438, -6.746258, -5.994783, -11.502558, -2.5472445]",-48.38069534301758
the bishop kept the card for me .,PD,KEEP,THE,for,"['The', ' bishop', ' kept', ' the', ' card', ' for', ' me', '.']","[-3.1868587, -11.176033, -8.382833, -2.2362058, -6.802455, -2.985878, -3.3394985, -1.9262639]",-40.03602981567383
the bishop kept me the card .,DO,KEEP,THE,for,"['The', ' bishop', ' kept', ' me', ' the', ' card', '.']","[-3.1868587, -11.176033, -8.382833, -4.0877686, -6.355299, -8.655064, -2.3805704]",-44.22442626953125
the singer kept the glass for him .,PD,KEEP,THE,for,"['The', ' singer', ' kept', ' the', ' glass', ' for', ' him', '.']","[-3.1868587, -8.336189, -7.4543133, -2.2371411, -9.508816, -5.448541, -5.777457, -2.9393046]",-44.88862228393555
the singer kept him the glass .,DO,KEEP,THE,for,"['The', ' singer', ' kept', ' him', ' the', ' glass', '.']","[-3.1868587, -8.336189, -7.4543133, -6.7918286, -7.0112314, -9.771885, -3.7756953]",-46.32799911499024
the professor kept the cheese for them .,PD,KEEP,THE,for,"['The', ' professor', ' kept', ' the', ' cheese', ' for', ' them', '.']","[-3.1868587, -10.818611, -7.58438, -2.7345388, -11.5265045, -3.3873072, -7.010468, -1.9560375]",-48.20470428466797
the professor kept them the cheese .,DO,KEEP,THE,for,"['The', ' professor', ' kept', ' them', ' the', ' cheese', '.']","[-3.1868587, -10.818611, -7.58438, -5.765789, -6.2632537, -11.408248, -2.6119463]",-47.63908767700195
the reader kept the television for me .,PD,KEEP,THE,for,"['The', ' reader', ' kept', ' the', ' television', ' for', ' me', '.']","[-3.1868587, -9.832283, -11.087251, -3.3640478, -9.312021, -6.1242266, -4.640335, -1.6344169]",-49.18144226074219
the reader kept me the television .,DO,KEEP,THE,for,"['The', ' reader', ' kept', ' me', ' the', ' television', '.']","[-3.1868587, -9.832283, -11.087251, -2.7077978, -8.175959, -10.939327, -2.713405]",-48.642879486083984
the minister kept the meal for you .,PD,KEEP,THE,for,"['The', ' minister', ' kept', ' the', ' meal', ' for', ' you', '.']","[-3.1868587, -9.336189, -9.14641, -2.2985053, -9.926731, -4.199374, -5.8113413, -1.8677366]",-45.77314758300781
the minister kept you the meal .,DO,KEEP,THE,for,"['The', ' minister', ' kept', ' you', ' the', ' meal', '.']","[-3.186464, -9.337418, -9.142689, -7.710955, -6.972096, -9.031479, -2.7979634]",-48.1790657043457
the mayor kept the pie for you .,PD,KEEP,THE,for,"['The', ' mayor', ' kept', ' the', ' pie', ' for', ' you', '.']","[-3.186464, -9.009293, -10.016724, -2.2994118, -10.505697, -3.4689023, -7.56201, -1.7843723]",-47.83287048339844
the mayor kept you the pie .,DO,KEEP,THE,for,"['The', ' mayor', ' kept', ' you', ' the', ' pie', '.']","[-3.1868587, -9.010017, -10.020731, -7.318846, -7.027607, -10.230449, -2.3474789]",-49.14199066162109
the actress kept the instrument for you .,PD,KEEP,THE,for,"['The', ' actress', ' kept', ' the', ' instrument', ' for', ' you', '.']","[-3.1868587, -8.5119705, -7.426076, -2.373507, -12.315779, -3.4512038, -9.61377, -2.7354689]",-49.61463165283203
the actress kept you the instrument .,DO,KEEP,THE,for,"['The', ' actress', ' kept', ' you', ' the', ' instrument', '.']","[-3.1868587, -8.5119705, -7.426076, -8.510225, -8.2109165, -11.252899, -4.0774384]",-51.17638397216797
the student kept the coffee for him .,PD,KEEP,THE,for,"['The', ' student', ' kept', ' the', ' coffee', ' for', ' him', '.']","[-3.1868587, -8.594002, -10.192983, -2.70467, -8.334349, -3.7784467, -4.8237524, -2.0255935]",-43.640655517578125
the student kept him the coffee .,DO,KEEP,THE,for,"['The', ' student', ' kept', ' him', ' the', ' coffee', '.']","[-3.1868587, -8.594002, -10.192983, -6.4195137, -6.71704, -7.864259, -2.729275]",-45.70392990112305
the lawyer kept the engine for you .,PD,KEEP,THE,for,"['The', ' lawyer', ' kept', ' the', ' engine', ' for', ' you', '.']","[-3.1868587, -9.703377, -8.519547, -2.6818655, -8.685873, -6.6283655, -5.6713886, -1.896465]",-46.97373580932617
the lawyer kept you the engine .,DO,KEEP,THE,for,"['The', ' lawyer', ' kept', ' you', ' the', ' engine', '.']","[-3.1868587, -9.703377, -8.519547, -6.9435844, -6.6750193, -9.671423, -3.1536033]",-47.85341262817383
the teacher kept the motor for them .,PD,KEEP,THE,for,"['The', ' teacher', ' kept', ' the', ' motor', ' for', ' them', '.']","[-3.1868587, -9.613533, -7.449235, -2.4779806, -9.231638, -6.518603, -6.9103622, -1.9412069]",-47.32941818237305
the teacher kept them the motor .,DO,KEEP,THE,for,"['The', ' teacher', ' kept', ' them', ' the', ' motor', '.']","[-3.1868587, -9.613533, -7.449235, -4.8686056, -6.19524, -11.177597, -3.9493248]",-46.44039535522461
the captain kept the jacket for you .,PD,KEEP,THE,for,"['The', ' captain', ' kept', ' the', ' jacket', ' for', ' you', '.']","[-3.1868587, -10.051033, -8.296071, -1.9550772, -10.08757, -3.2960153, -5.415267, -1.6624584]",-43.95035552978516
the captain kept you the jacket .,DO,KEEP,THE,for,"['The', ' captain', ' kept', ' you', ' the', ' jacket', '.']","[-3.1868587, -10.051033, -8.296071, -6.310546, -6.643168, -9.375104, -2.264524]",-46.1273078918457
the buddy kept the key for us .,PD,KEEP,THE,for,"['The', ' buddy', ' kept', ' the', ' key', ' for', ' us', '.']","[-3.1868587, -12.221016, -10.291296, -2.9086719, -5.706925, -2.8146644, -4.42933, -2.2168036]",-43.77556610107422
the buddy kept us the key .,DO,KEEP,THE,for,"['The', ' buddy', ' kept', ' us', ' the', ' key', '.']","[-3.1868587, -12.221016, -10.291296, -5.0102344, -6.540479, -5.57244, -2.860479]",-45.682804107666016
the soldier kept the motor for me .,PD,KEEP,THE,for,"['The', ' soldier', ' kept', ' the', ' motor', ' for', ' me', '.']","[-3.1868587, -11.08326, -7.501008, -2.658755, -7.5621696, -7.6731806, -6.47374, -2.2967377]",-48.43570709228516
the soldier kept me the motor .,DO,KEEP,THE,for,"['The', ' soldier', ' kept', ' me', ' the', ' motor', '.']","[-3.186464, -11.0854645, -7.5009894, -4.8084335, -7.0773582, -10.0082, -4.0651064]",-47.73201370239258
the actress kept the juice for her .,PD,KEEP,THE,for,"['The', ' actress', ' kept', ' the', ' juice', ' for', ' her', '.']","[-3.186464, -8.513199, -7.43486, -2.3628407, -11.2262535, -3.7035153, -2.4609067, -5.7506175]",-44.63865661621094
the actress kept her the juice .,DO,KEEP,THE,for,"['The', ' actress', ' kept', ' her', ' the', ' juice', '.']","[-3.1868587, -8.5119705, -7.426076, -1.076632, -9.859363, -10.921169, -4.838167]",-45.82023620605469
the cousin kept the knife for me .,PD,KEEP,THE,for,"['The', ' cousin', ' kept', ' the', ' knife', ' for', ' me', '.']","[-3.1868587, -12.57325, -9.813468, -2.5971982, -5.5201225, -3.3481967, -4.0223656, -1.851259]",-42.9127197265625
the cousin kept me the knife .,DO,KEEP,THE,for,"['The', ' cousin', ' kept', ' me', ' the', ' knife', '.']","[-3.1868587, -12.57325, -9.813468, -3.9096982, -6.672065, -7.4793344, -2.169415]",-45.8040885925293
the actress kept the coffee for you .,PD,KEEP,THE,for,"['The', ' actress', ' kept', ' the', ' coffee', ' for', ' you', '.']","[-3.1868587, -8.5119705, -7.426076, -2.373507, -9.64488, -5.3300858, -6.9163437, -2.027661]",-45.41738128662109
the actress kept you the coffee .,DO,KEEP,THE,for,"['The', ' actress', ' kept', ' you', ' the', ' coffee', '.']","[-3.1868587, -8.5119705, -7.426076, -8.510225, -8.2109165, -9.634735, -3.7716432]",-49.25242614746094
the hero kept the coffee for us .,PD,KEEP,THE,for,"['The', ' hero', ' kept', ' the', ' coffee', ' for', ' us', '.']","[-3.1868587, -9.926033, -10.770254, -2.0711036, -8.849117, -3.8307357, -4.4254274, -2.0691953]",-45.12872314453125
the hero kept us the coffee .,DO,KEEP,THE,for,"['The', ' hero', ' kept', ' us', ' the', ' coffee', '.']","[-3.1868587, -9.926033, -10.770254, -4.7273536, -6.6602902, -8.531201, -3.2606428]",-47.0626335144043
a parent kept a chocolate for you .,PD,KEEP,A,for,"['A', ' parent', ' kept', ' a', ' chocolate', ' for', ' you', '.']","[-4.116546, -8.826807, -10.316447, -2.1945772, -9.039348, -7.3333573, -7.664146, -2.1977327]",-51.688961029052734
a parent kept you a chocolate .,DO,KEEP,A,for,"['A', ' parent', ' kept', ' you', ' a', ' chocolate', '.']","[-4.116546, -8.826807, -10.316447, -7.221921, -4.6598372, -10.769267, -5.4178815]",-51.328704833984375
an employee kept a meal for her .,PD,KEEP,A,for,"['An', ' employee', ' kept', ' a', ' meal', ' for', ' her', '.']","[-6.034515, -6.066194, -10.535647, -1.7903498, -9.020609, -3.7919376, -2.67301, -7.0219855]",-46.93424987792969
an employee kept her a meal .,DO,KEEP,A,for,"['An', ' employee', ' kept', ' her', ' a', ' meal', '.']","[-6.034515, -6.066194, -10.535647, -3.0716, -7.1527724, -10.426866, -4.614626]",-47.9022216796875
a partner kept a meal for you .,PD,KEEP,A,for,"['A', ' partner', ' kept', ' a', ' meal', ' for', ' you', '.']","[-4.116546, -9.431299, -11.571403, -3.1455379, -8.627981, -2.8658614, -3.3844042, -2.9927516]",-46.13578414916992
a partner kept you a meal .,DO,KEEP,A,for,"['A', ' partner', ' kept', ' you', ' a', ' meal', '.']","[-4.116546, -9.431299, -11.571403, -5.239288, -4.5714846, -8.46694, -2.7828233]",-46.17978286743164
a mayor kept a television for her .,PD,KEEP,A,for,"['A', ' mayor', ' kept', ' a', ' television', ' for', ' her', '.']","[-4.116546, -10.680811, -10.999865, -2.1297917, -9.054991, -5.474369, -3.9791448, -7.299639]",-53.73515701293945
a mayor kept her a television .,DO,KEEP,A,for,"['A', ' mayor', ' kept', ' her', ' a', ' television', '.']","[-4.116152, -10.679705, -10.995653, -2.7539597, -8.840603, -9.855343, -6.0192738]",-53.26068878173828
a partner kept a meal for her .,PD,KEEP,A,for,"['A', ' partner', ' kept', ' a', ' meal', ' for', ' her', '.']","[-4.116152, -9.429705, -11.5687275, -3.1469142, -8.632368, -2.8654447, -2.6132338, -4.743949]",-47.11649703979492
a partner kept her a meal .,DO,KEEP,A,for,"['A', ' partner', ' kept', ' her', ' a', ' meal', '.']","[-4.116546, -9.431299, -11.571403, -4.020538, -4.8147926, -8.266266, -3.7416582]",-45.962501525878906
a worker kept a tea for him .,PD,KEEP,A,for,"['A', ' worker', ' kept', ' a', ' tea', ' for', ' him', '.']","[-4.116546, -8.846338, -10.872097, -1.9467853, -9.491811, -6.9470663, -3.9061964, -2.3664906]",-48.49333190917969
a worker kept him a tea .,DO,KEEP,A,for,"['A', ' worker', ' kept', ' him', ' a', ' tea', '.']","[-4.116546, -8.846338, -10.872097, -7.438973, -4.0773473, -9.725307, -3.681105]",-48.75771331787109
