text,structure,verb,det,prep,tokens,log_prob_tokens,log_prob
the chief threw the beer to the employer .,PD,THROW,THE,to,"['The', ' chief', ' threw', ' the', ' beer', ' to', ' the', ' employer', '.']","[-3.1868587, -8.5275955, -12.627387, -1.781002, -6.943426, -4.3033676, -0.45307493, -13.551535, -2.0717828]",-53.44602966308594
the chief threw the employer the beer .,DO,THROW,THE,to,"['The', ' chief', ' threw', ' the', ' employer', ' the', ' beer', '.']","[-3.1868587, -8.5275955, -12.627387, -1.781002, -13.49732, -4.425069, -8.661068, -2.1887388]",-54.89503860473633
the girl threw the gun to the manager .,PD,THROW,THE,to,"['The', ' girl', ' threw', ' the', ' gun', ' to', ' the', ' manager', '.']","[-3.1868587, -8.594002, -7.862575, -1.725497, -5.1313505, -2.5835102, -0.3819709, -9.14581, -2.5976143]",-41.20918655395508
the girl threw the manager the gun .,DO,THROW,THE,to,"['The', ' girl', ' threw', ' the', ' manager', ' the', ' gun', '.']","[-3.1868587, -8.594002, -7.862575, -1.725497, -10.904788, -4.3605595, -6.5939336, -2.4628596]",-45.691070556640625
the leader threw the juice to the buddy .,PD,THROW,THE,to,"['The', ' leader', ' threw', ' the', ' juice', ' to', ' the', ' buddy', '.']","[-3.1868587, -8.785408, -11.674509, -2.0283906, -9.378441, -3.5245366, -0.6255794, -11.181387, -2.0506725]",-52.43578338623047
the leader threw the buddy the juice .,DO,THROW,THE,to,"['The', ' leader', ' threw', ' the', ' buddy', ' the', ' juice', '.']","[-3.1868587, -8.785408, -11.674509, -2.0283906, -12.317894, -4.4855757, -8.334057, -2.3424315]",-53.15512466430664
the president threw the log to the scientist .,PD,THROW,THE,to,"['The', ' president', ' threw', ' the', ' log', ' to', ' the', ' scientist', '.']","[-3.1868587, -7.9006424, -8.902418, -2.511634, -9.772064, -4.5137973, -1.3643615, -10.815311, -2.576604]",-51.5436897277832
the president threw the scientist the log .,DO,THROW,THE,to,"['The', ' president', ' threw', ' the', ' scientist', ' the', ' log', '.']","[-3.1868587, -7.9006424, -8.902418, -2.511634, -11.36972, -6.46902, -9.339907, -3.4578078]",-53.13801574707031
the adult threw the beer to the worker .,PD,THROW,THE,to,"['The', ' adult', ' threw', ' the', ' beer', ' to', ' the', ' worker', '.']","[-3.1868587, -9.879158, -13.770945, -1.1341962, -5.5846567, -4.7730517, -0.4176331, -9.500112, -2.7569304]",-51.0035400390625
the adult threw the worker the beer .,DO,THROW,THE,to,"['The', ' adult', ' threw', ' the', ' worker', ' the', ' beer', '.']","[-3.1868587, -9.879158, -13.770945, -1.1341962, -11.625672, -5.5580497, -7.113117, -2.8675046]",-55.135498046875
the chief threw the chocolate to the employee .,PD,THROW,THE,to,"['The', ' chief', ' threw', ' the', ' chocolate', ' to', ' the', ' employee', '.']","[-3.1868587, -8.5275955, -12.627387, -1.781002, -9.404364, -3.6764975, -0.706455, -9.695862, -2.1568825]",-51.76290512084961
the chief threw the employee the chocolate .,DO,THROW,THE,to,"['The', ' chief', ' threw', ' the', ' employee', ' the', ' chocolate', '.']","[-3.1868587, -8.5275955, -12.627387, -1.781002, -10.812567, -5.2713814, -9.646502, -2.8426278]",-54.6959228515625
the sheriff threw the beer to the friend .,PD,THROW,THE,to,"['The', ' sheriff', ' threw', ' the', ' beer', ' to', ' the', ' friend', '.']","[-3.1868587, -10.107674, -9.322029, -1.7441847, -8.297785, -4.765432, -0.38328913, -9.640625, -2.2978039]",-49.74568176269531
the sheriff threw the friend the beer .,DO,THROW,THE,to,"['The', ' sheriff', ' threw', ' the', ' friend', ' the', ' beer', '.']","[-3.1868587, -10.107674, -9.322029, -1.7441847, -11.116144, -5.555015, -8.026962, -2.1438737]",-51.20274353027344
the actor threw the telephone to the child .,PD,THROW,THE,to,"['The', ' actor', ' threw', ' the', ' telephone', ' to', ' the', ' child', '.']","[-3.1868587, -8.447517, -9.258429, -2.3748264, -9.460963, -3.0070581, -0.5431374, -8.537503, -3.2295256]",-48.045814514160156
the actor threw the child the telephone .,DO,THROW,THE,to,"['The', ' actor', ' threw', ' the', ' child', ' the', ' telephone', '.']","[-3.1868587, -8.447517, -9.258429, -2.3748264, -6.144557, -6.8491893, -8.288354, -3.2190394]",-47.76877212524414
the chief threw the juice to the partner .,PD,THROW,THE,to,"['The', ' chief', ' threw', ' the', ' juice', ' to', ' the', ' partner', '.']","[-3.1868587, -8.5275955, -12.627387, -1.781002, -9.718817, -3.194359, -0.6752444, -10.041738, -2.050488]",-51.803489685058594
the chief threw the partner the juice .,DO,THROW,THE,to,"['The', ' chief', ' threw', ' the', ' partner', ' the', ' juice', '.']","[-3.1868587, -8.5275955, -12.627387, -1.781002, -10.675848, -4.9393177, -8.948685, -2.1863775]",-52.873069763183594
a reader threw a beer to a writer .,PD,THROW,A,to,"['A', ' reader', ' threw', ' a', ' beer', ' to', ' a', ' writer', '.']","[-4.116546, -7.615869, -10.292971, -1.8138793, -9.930527, -5.9301896, -2.8206558, -6.594942, -2.3073099]",-51.422889709472656
a reader threw a writer a beer .,DO,THROW,A,to,"['A', ' reader', ' threw', ' a', ' writer', ' a', ' beer', '.']","[-4.116546, -7.615869, -10.292971, -1.8138793, -10.555527, -1.8267955, -9.96885, -2.4796114]",-48.6700439453125
a sheriff threw a coat to a colonel .,PD,THROW,A,to,"['A', ' sheriff', ' threw', ' a', ' coat', ' to', ' a', ' colon', 'el', '.']","[-4.116546, -10.118799, -11.008809, -1.1103256, -9.632776, -6.104673, -0.6255964, -11.2270975, -0.3338412, -2.4427829]",-56.72124099731445
a sheriff threw a colonel a coat .,DO,THROW,A,to,"['A', ' sheriff', ' threw', ' a', ' colon', 'el', ' a', ' coat', '.']","[-4.116546, -10.118799, -11.008809, -1.1103256, -13.452112, -0.4732131, -5.336269, -9.646829, -2.9387245]",-58.20162582397461
a kid threw a cigarette to a father .,PD,THROW,A,to,"['A', ' kid', ' threw', ' a', ' cigarette', ' to', ' a', ' father', '.']","[-4.116546, -9.378565, -7.6208506, -0.49224547, -6.166229, -5.324577, -2.3652203, -7.9676514, -3.6407804]",-47.072662353515625
a kid threw a father a cigarette .,DO,THROW,A,to,"['A', ' kid', ' threw', ' a', ' father', ' a', ' cigarette', '.']","[-4.116546, -9.378565, -7.6208506, -0.49224547, -11.509979, -3.758121, -5.9565287, -2.6237981]",-45.456634521484375
a candidate threw a pie to a chief .,PD,THROW,A,to,"['A', ' candidate', ' threw', ' a', ' pie', ' to', ' a', ' chief', '.']","[-4.116546, -9.020166, -11.114125, -0.9937095, -4.121485, -6.737425, -2.0761666, -8.862003, -8.24879]",-55.29042053222656
a candidate threw a chief a pie .,DO,THROW,A,to,"['A', ' candidate', ' threw', ' a', ' chief', ' a', ' pie', '.']","[-4.116546, -9.020166, -11.114125, -0.9937095, -13.770899, -7.0318503, -4.841797, -3.4659956]",-54.3550910949707
a doctor threw a key to a sheriff .,PD,THROW,A,to,"['A', ' doctor', ' threw', ' a', ' key', ' to', ' a', ' sheriff', '.']","[-4.116546, -8.024073, -9.853062, -1.1804855, -8.611207, -2.6212025, -0.9930849, -8.267325, -6.2248325]",-49.89181900024414
a doctor threw a sheriff a key .,DO,THROW,A,to,"['A', ' doctor', ' threw', ' a', ' sheriff', ' a', ' key', '.']","[-4.116546, -8.024073, -9.853062, -1.1804855, -12.027223, -4.8795366, -5.768679, -4.3630967]",-50.212703704833984
a hero threw a meal to a prince .,PD,THROW,A,to,"['A', ' hero', ' threw', ' a', ' meal', ' to', ' a', ' prince', '.']","[-4.116546, -9.160791, -9.934268, -1.5580299, -10.489734, -2.2213457, -0.6435027, -11.295772, -2.736697]",-52.15668487548828
a hero threw a prince a meal .,DO,THROW,A,to,"['A', ' hero', ' threw', ' a', ' prince', ' a', ' meal', '.']","[-4.116546, -9.160791, -9.934268, -1.5580299, -11.103015, -4.615141, -8.46665, -2.4122245]",-51.366668701171875
a woman threw a box to a lady .,PD,THROW,A,to,"['A', ' woman', ' threw', ' a', ' box', ' to', ' a', ' lady', '.']","[-4.116546, -5.4654784, -7.919209, -0.89675653, -5.831003, -6.966163, -1.7035644, -8.6932955, -4.0380907]",-45.630104064941406
a woman threw a lady a box .,DO,THROW,A,to,"['A', ' woman', ' threw', ' a', ' lady', ' a', ' box', '.']","[-4.116546, -5.4654784, -7.919209, -0.89675653, -9.584909, -3.4956481, -5.511051, -4.6101036]",-41.59970474243164
a bishop threw a pie to a lawyer .,PD,THROW,A,to,"['A', ' bishop', ' threw', ' a', ' pie', ' to', ' a', ' lawyer', '.']","[-4.116546, -10.512842, -9.809202, -1.2852415, -6.708295, -5.9066806, -1.938411, -6.266477, -3.2479725]",-49.79166793823242
a bishop threw a lawyer a pie .,DO,THROW,A,to,"['A', ' bishop', ' threw', ' a', ' lawyer', ' a', ' pie', '.']","[-4.116546, -10.512842, -9.809202, -1.2852415, -9.53642, -4.2767253, -6.4414263, -3.3100188]",-49.28842544555664
an author threw a salad to a friend .,PD,THROW,A,to,"['An', ' author', ' threw', ' a', ' salad', ' to', ' a', ' friend', '.']","[-6.034515, -7.6208816, -12.484767, -1.0939691, -8.800481, -5.251225, -1.7686322, -5.185102, -2.1652563]",-50.40482711791992
an author threw a friend a salad .,DO,THROW,A,to,"['An', ' author', ' threw', ' a', ' friend', ' a', ' salad', '.']","[-6.034515, -7.6208816, -12.484767, -1.0939691, -7.663762, -1.0876954, -12.348298, -3.2061303]",-51.54001998901367
a manager threw a candy to a minister .,PD,THROW,A,to,"['A', ' manager', ' threw', ' a', ' candy', ' to', ' a', ' minister', '.']","[-4.116546, -9.661768, -10.488238, -0.7110197, -8.919922, -6.5185766, -1.0339602, -10.147082, -2.20533]",-53.80244064331055
a manager threw a minister a candy .,DO,THROW,A,to,"['A', ' manager', ' threw', ' a', ' minister', ' a', ' candy', '.']","[-4.116546, -9.661768, -10.488238, -0.7110197, -12.574219, -4.3752146, -9.357858, -4.0398655]",-55.32472229003906
an author threw a juice to a manager .,PD,THROW,A,to,"['An', ' author', ' threw', ' a', ' juice', ' to', ' a', ' manager', '.']","[-6.034515, -7.6208816, -12.484767, -1.0939691, -11.456731, -6.1452127, -1.9771938, -6.863038, -3.258589]",-56.934898376464844
an author threw a manager a juice .,DO,THROW,A,to,"['An', ' author', ' threw', ' a', ' manager', ' a', ' juice', '.']","[-6.034515, -7.6208816, -12.484767, -1.0939691, -12.441106, -2.5459194, -11.277162, -4.747202]",-58.245521545410156
a teacher threw a bottle to a buddy .,PD,THROW,A,to,"['A', ' teacher', ' threw', ' a', ' bottle', ' to', ' a', ' buddy', '.']","[-4.116546, -8.0846195, -9.215288, -0.62692726, -4.594857, -5.5174923, -1.7013758, -12.332069, -3.3312092]",-49.520381927490234
a teacher threw a buddy a bottle .,DO,THROW,A,to,"['A', ' teacher', ' threw', ' a', ' buddy', ' a', ' bottle', '.']","[-4.116546, -8.0846195, -9.215288, -0.62692726, -12.934701, -3.6915007, -6.8974323, -4.7555914]",-50.322608947753906
the son promised the beer to the man .,PD,PROMISE,THE,to,"['The', ' son', ' promised', ' the', ' beer', ' to', ' the', ' man', '.']","[-3.1868587, -8.910408, -10.94995, -3.0108154, -10.700756, -2.2057555, -1.631927, -3.743042, -2.7288442]",-47.068359375
the son promised the man the beer .,DO,PROMISE,THE,to,"['The', ' son', ' promised', ' the', ' man', ' the', ' beer', '.']","[-3.1868587, -8.910408, -10.94995, -3.0108154, -5.2691154, -4.0646653, -8.463033, -2.5522223]",-46.40707015991211
the employer promised the beer to the chief .,PD,PROMISE,THE,to,"['The', ' employer', ' promised', ' the', ' beer', ' to', ' the', ' chief', '.']","[-3.1868587, -10.64576, -8.7022085, -2.5022717, -11.369099, -3.065945, -1.1996266, -9.550655, -4.180484]",-54.40290451049805
the employer promised the chief the beer .,DO,PROMISE,THE,to,"['The', ' employer', ' promised', ' the', ' chief', ' the', ' beer', '.']","[-3.1868587, -10.64576, -8.7022085, -2.5022717, -9.892536, -5.082796, -9.665368, -2.9014885]",-52.57928466796875
the aunt promised the button to the son .,PD,PROMISE,THE,to,"['The', ' aunt', ' promised', ' the', ' button', ' to', ' the', ' son', '.']","[-3.1868587, -13.288338, -10.055825, -2.7800145, -12.449955, -2.0130706, -1.267554, -5.581491, -3.0655255]",-53.688629150390625
the aunt promised the son the button .,DO,PROMISE,THE,to,"['The', ' aunt', ' promised', ' the', ' son', ' the', ' button', '.']","[-3.1868587, -13.288338, -10.055825, -2.7800145, -5.493901, -4.056464, -10.348849, -2.7865458]",-51.996795654296875
the priest promised the beer to the scientist .,PD,PROMISE,THE,to,"['The', ' priest', ' promised', ' the', ' beer', ' to', ' the', ' scientist', '.']","[-3.1868587, -10.714119, -8.674103, -2.663936, -10.288865, -2.945006, -1.1349208, -11.270882, -2.4816527]",-53.36034393310547
the priest promised the scientist the beer .,DO,PROMISE,THE,to,"['The', ' priest', ' promised', ' the', ' scientist', ' the', ' beer', '.']","[-3.1868587, -10.714119, -8.674103, -2.663936, -10.031053, -3.3973289, -9.7742405, -2.9514637]",-51.393096923828125
the father promised the juice to the opponent .,PD,PROMISE,THE,to,"['The', ' father', ' promised', ' the', ' juice', ' to', ' the', ' opponent', '.']","[-3.1868587, -8.806892, -10.645665, -2.5953302, -11.947634, -1.9159287, -1.2924383, -12.094405, -2.391202]",-54.87635040283203
the father promised the opponent the juice .,DO,PROMISE,THE,to,"['The', ' father', ' promised', ' the', ' opponent', ' the', ' juice', '.']","[-3.1868587, -8.806892, -10.645665, -2.5953302, -11.95154, -4.1480165, -10.106483, -2.7087379]",-54.1495246887207
the cousin promised the key to the student .,PD,PROMISE,THE,to,"['The', ' cousin', ' promised', ' the', ' key', ' to', ' the', ' student', '.']","[-3.1868587, -12.57325, -10.674796, -3.2119415, -7.8735213, -0.8826126, -0.9369781, -10.074921, -3.1585836]",-52.57345962524414
the cousin promised the student the key .,DO,PROMISE,THE,to,"['The', ' cousin', ' promised', ' the', ' student', ' the', ' key', '.']","[-3.1868587, -12.57325, -10.674796, -3.2119415, -7.084459, -3.7180524, -6.579426, -4.3035135]",-51.33229446411133
the manager promised the bowl to the colonel .,PD,PROMISE,THE,to,"['The', ' manager', ' promised', ' the', ' bowl', ' to', ' the', ' colon', 'el', '.']","[-3.1868587, -9.568611, -8.820292, -2.7786703, -10.769633, -3.3135648, -1.3936478, -10.635571, -0.2518164, -2.3846054]",-53.103271484375
the manager promised the colonel the bowl .,DO,PROMISE,THE,to,"['The', ' manager', ' promised', ' the', ' colon', 'el', ' the', ' bowl', '.']","[-3.1868587, -9.568611, -8.820292, -2.7786703, -11.421977, -0.47952026, -3.7568727, -10.5290575, -3.7489781]",-54.29084014892578
the writer promised the juice to the lawyer .,PD,PROMISE,THE,to,"['The', ' writer', ' promised', ' the', ' juice', ' to', ' the', ' lawyer', '.']","[-3.1868587, -8.906502, -11.368642, -3.1223016, -10.760599, -3.8806987, -2.0711508, -6.237383, -2.0588925]",-51.59302520751953
the writer promised the lawyer the juice .,DO,PROMISE,THE,to,"['The', ' writer', ' promised', ' the', ' lawyer', ' the', ' juice', '.']","[-3.1868587, -8.906502, -11.368642, -3.1223016, -8.3289585, -3.9455843, -9.526744, -2.4137063]",-50.79929733276367
the sheriff promised the button to the prince .,PD,PROMISE,THE,to,"['The', ' sheriff', ' promised', ' the', ' button', ' to', ' the', ' prince', '.']","[-3.1868587, -10.107674, -9.978279, -2.7192273, -12.652552, -3.4737089, -1.5641564, -9.17347, -2.2922716]",-55.148193359375
the sheriff promised the prince the button .,DO,PROMISE,THE,to,"['The', ' sheriff', ' promised', ' the', ' prince', ' the', ' button', '.']","[-3.1868587, -10.107674, -9.978279, -2.7192273, -10.078333, -3.4277658, -11.379969, -3.081891]",-53.95999526977539
a student promised a plate to an employer .,PD,PROMISE,A,to,"['A', ' student', ' promised', ' a', ' plate', ' to', ' an', ' employer', '.']","[-4.116546, -7.2154784, -12.907352, -1.9087129, -10.433579, -5.9320273, -4.3222413, -6.406023, -3.2496088]",-56.49156951904297
a student promised an employer a plate .,DO,PROMISE,A,to,"['A', ' student', ' promised', ' an', ' employer', ' a', ' plate', '.']","[-4.116546, -7.2154784, -12.907352, -3.6587129, -7.484023, -1.5660256, -11.688689, -6.288051]",-54.92487716674805
a nurse promised a juice to an actress .,PD,PROMISE,A,to,"['A', ' nurse', ' promised', ' a', ' juice', ' to', ' an', ' actress', '.']","[-4.116546, -8.151026, -10.653286, -2.252625, -12.842174, -2.4659045, -3.008957, -8.302441, -2.9062319]",-54.699188232421875
a nurse promised an actress a juice .,DO,PROMISE,A,to,"['A', ' nurse', ' promised', ' an', ' actress', ' a', ' juice', '.']","[-4.116546, -8.151026, -10.653286, -4.283875, -7.861464, -2.2181334, -11.2272215, -4.234416]",-52.745967864990234
a wife promised a beer to a brother .,PD,PROMISE,A,to,"['A', ' wife', ' promised', ' a', ' beer', ' to', ' a', ' brother', '.']","[-4.116546, -9.616846, -9.52669, -3.0560176, -8.836809, -1.5040057, -2.1043751, -7.594438, -3.861664]",-50.21738815307617
a wife promised a brother a beer .,DO,PROMISE,A,to,"['A', ' wife', ' promised', ' a', ' brother', ' a', ' beer', '.']","[-4.116546, -9.616846, -9.52669, -3.0560176, -8.516497, -3.1542382, -7.067193, -3.0548081]",-48.10883712768555
a guy promised a salad to a partner .,PD,PROMISE,A,to,"['A', ' guy', ' promised', ' a', ' salad', ' to', ' a', ' partner', '.']","[-4.116546, -8.156885, -9.471635, -2.8130772, -10.636729, -1.974434, -1.3072486, -8.671838, -2.2015772]",-49.34996795654297
a guy promised a partner a salad .,DO,PROMISE,A,to,"['A', ' guy', ' promised', ' a', ' partner', ' a', ' salad', '.']","[-4.116546, -8.156885, -9.471635, -2.8130772, -8.488292, -2.2575161, -9.809618, -2.1747308]",-47.28830337524414
an opponent promised a coffee to a minister .,PD,PROMISE,A,to,"['An', ' opponent', ' promised', ' a', ' coffee', ' to', ' a', ' minister', '.']","[-6.034515, -10.341585, -11.735667, -2.389142, -9.837479, -4.1938505, -3.0202546, -6.8261957, -3.3230674]",-57.70175552368164
an opponent promised a minister a coffee .,DO,PROMISE,A,to,"['An', ' opponent', ' promised', ' a', ' minister', ' a', ' coffee', '.']","[-6.034515, -10.341585, -11.735667, -2.389142, -9.739822, -3.5242765, -9.045753, -3.3827686]",-56.19352722167969
an employer promised a coffee to a prince .,PD,PROMISE,A,to,"['An', ' employer', ' promised', ' a', ' coffee', ' to', ' a', ' prince', '.']","[-6.0410614, -8.089544, -10.596417, -1.6729734, -9.909378, -4.0313425, -1.9736342, -13.006763, -2.763492]",-58.0846061706543
an employer promised a prince a coffee .,DO,PROMISE,A,to,"['An', ' employer', ' promised', ' a', ' prince', ' a', ' coffee', '.']","[-6.034515, -8.089632, -10.597893, -1.6666976, -12.335838, -2.2475982, -10.029221, -3.893411]",-54.894805908203125
a mayor promised a coffee to a king .,PD,PROMISE,A,to,"['A', ' mayor', ' promised', ' a', ' coffee', ' to', ' a', ' king', '.']","[-4.116546, -10.680811, -10.202501, -2.3224607, -8.627516, -3.0536382, -1.4211751, -11.167719, -1.9668874]",-53.55925750732422
