prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep
the child left the tea for it .,a physician caught a bag for you .,PD,PD,LEAVE,CATCH,THE,A,for,for
the child left the tea for it .,a physician caught you a bag .,PD,DO,LEAVE,CATCH,THE,A,for,for
the child left it the tea .,a physician caught a bag for you .,DO,PD,LEAVE,CATCH,THE,A,for,for
the child left it the tea .,a physician caught you a bag .,DO,DO,LEAVE,CATCH,THE,A,for,for
the adult left the tea for him .,a doctor caught a television for them .,PD,PD,LEAVE,CATCH,THE,A,for,for
the adult left the tea for him .,a doctor caught them a television .,PD,DO,LEAVE,CATCH,THE,A,for,for
the adult left him the tea .,a doctor caught a television for them .,DO,PD,LEAVE,CATCH,THE,A,for,for
the adult left him the tea .,a doctor caught them a television .,DO,DO,LEAVE,CATCH,THE,A,for,for
the sheriff left the chicken for them .,a chief caught a newspaper for us .,PD,PD,LEAVE,CATCH,THE,A,for,for
the sheriff left the chicken for them .,a chief caught us a newspaper .,PD,DO,LEAVE,CATCH,THE,A,for,for
the sheriff left them the chicken .,a chief caught a newspaper for us .,DO,PD,LEAVE,CATCH,THE,A,for,for
the sheriff left them the chicken .,a chief caught us a newspaper .,DO,DO,LEAVE,CATCH,THE,A,for,for
the attorney left the juice for you .,a doctor caught a book for us .,PD,PD,LEAVE,CATCH,THE,A,for,for
the attorney left the juice for you .,a doctor caught us a book .,PD,DO,LEAVE,CATCH,THE,A,for,for
the attorney left you the juice .,a doctor caught a book for us .,DO,PD,LEAVE,CATCH,THE,A,for,for
the attorney left you the juice .,a doctor caught us a book .,DO,DO,LEAVE,CATCH,THE,A,for,for
the winner left the pot for me .,a lawyer caught an engine for it .,PD,PD,LEAVE,CATCH,THE,A,for,for
the winner left the pot for me .,a lawyer caught it an engine .,PD,DO,LEAVE,CATCH,THE,A,for,for
the winner left me the pot .,a lawyer caught an engine for it .,DO,PD,LEAVE,CATCH,THE,A,for,for
the winner left me the pot .,a lawyer caught it an engine .,DO,DO,LEAVE,CATCH,THE,A,for,for
the candidate left the coffee for them .,a manager caught a bottle for it .,PD,PD,LEAVE,CATCH,THE,A,for,for
the candidate left the coffee for them .,a manager caught it a bottle .,PD,DO,LEAVE,CATCH,THE,A,for,for
the candidate left them the coffee .,a manager caught a bottle for it .,DO,PD,LEAVE,CATCH,THE,A,for,for
the candidate left them the coffee .,a manager caught it a bottle .,DO,DO,LEAVE,CATCH,THE,A,for,for
the adult left the juice for them .,an opponent caught an anchor for me .,PD,PD,LEAVE,CATCH,THE,A,for,for
the adult left the juice for them .,an opponent caught me an anchor .,PD,DO,LEAVE,CATCH,THE,A,for,for
the adult left them the juice .,an opponent caught an anchor for me .,DO,PD,LEAVE,CATCH,THE,A,for,for
the adult left them the juice .,an opponent caught me an anchor .,DO,DO,LEAVE,CATCH,THE,A,for,for
an aunt left a beer for you .,the chief caught the bag for us .,PD,PD,LEAVE,CATCH,A,THE,for,for
an aunt left a beer for you .,the chief caught us the bag .,PD,DO,LEAVE,CATCH,A,THE,for,for
an aunt left you a beer .,the chief caught the bag for us .,DO,PD,LEAVE,CATCH,A,THE,for,for
an aunt left you a beer .,the chief caught us the bag .,DO,DO,LEAVE,CATCH,A,THE,for,for
a daughter left a cheese for us .,the worker caught the camera for you .,PD,PD,LEAVE,CATCH,A,THE,for,for
a daughter left a cheese for us .,the worker caught you the camera .,PD,DO,LEAVE,CATCH,A,THE,for,for
a daughter left us a cheese .,the worker caught the camera for you .,DO,PD,LEAVE,CATCH,A,THE,for,for
a daughter left us a cheese .,the worker caught you the camera .,DO,DO,LEAVE,CATCH,A,THE,for,for
a partner left a candy for it .,the reader caught the guitar for you .,PD,PD,LEAVE,CATCH,A,THE,for,for
a partner left a candy for it .,the reader caught you the guitar .,PD,DO,LEAVE,CATCH,A,THE,for,for
a partner left it a candy .,the reader caught the guitar for you .,DO,PD,LEAVE,CATCH,A,THE,for,for
a partner left it a candy .,the reader caught you the guitar .,DO,DO,LEAVE,CATCH,A,THE,for,for
a lawyer left a juice for them .,the guest caught the bag for him .,PD,PD,LEAVE,CATCH,A,THE,for,for
a lawyer left a juice for them .,the guest caught him the bag .,PD,DO,LEAVE,CATCH,A,THE,for,for
a lawyer left them a juice .,the guest caught the bag for him .,DO,PD,LEAVE,CATCH,A,THE,for,for
a lawyer left them a juice .,the guest caught him the bag .,DO,DO,LEAVE,CATCH,A,THE,for,for
a kid left a beer for me .,the partner caught the box for them .,PD,PD,LEAVE,CATCH,A,THE,for,for
a kid left a beer for me .,the partner caught them the box .,PD,DO,LEAVE,CATCH,A,THE,for,for
a kid left me a beer .,the partner caught the box for them .,DO,PD,LEAVE,CATCH,A,THE,for,for
a kid left me a beer .,the partner caught them the box .,DO,DO,LEAVE,CATCH,A,THE,for,for
a student left a chocolate for me .,the employer caught the cup for us .,PD,PD,LEAVE,CATCH,A,THE,for,for
a student left a chocolate for me .,the employer caught us the cup .,PD,DO,LEAVE,CATCH,A,THE,for,for
a student left me a chocolate .,the employer caught the cup for us .,DO,PD,LEAVE,CATCH,A,THE,for,for
a student left me a chocolate .,the employer caught us the cup .,DO,DO,LEAVE,CATCH,A,THE,for,for
a writer left a juice for me .,the father caught the pot for her .,PD,PD,LEAVE,CATCH,A,THE,for,for
a writer left a juice for me .,the father caught her the pot .,PD,DO,LEAVE,CATCH,A,THE,for,for
a writer left me a juice .,the father caught the pot for her .,DO,PD,LEAVE,CATCH,A,THE,for,for
a writer left me a juice .,the father caught her the pot .,DO,DO,LEAVE,CATCH,A,THE,for,for
a lawyer left a television for you .,the uncle caught the gun for me .,PD,PD,LEAVE,CATCH,A,THE,for,for
a lawyer left a television for you .,the uncle caught me the gun .,PD,DO,LEAVE,CATCH,A,THE,for,for
a lawyer left you a television .,the uncle caught the gun for me .,DO,PD,LEAVE,CATCH,A,THE,for,for
a lawyer left you a television .,the uncle caught me the gun .,DO,DO,LEAVE,CATCH,A,THE,for,for
a partner left a cheese for us .,the president caught the coat for her .,PD,PD,LEAVE,CATCH,A,THE,for,for
a partner left a cheese for us .,the president caught her the coat .,PD,DO,LEAVE,CATCH,A,THE,for,for
a partner left us a cheese .,the president caught the coat for her .,DO,PD,LEAVE,CATCH,A,THE,for,for
a partner left us a cheese .,the president caught her the coat .,DO,DO,LEAVE,CATCH,A,THE,for,for
an author left a hat for her .,the bishop caught the flower for him .,PD,PD,LEAVE,CATCH,A,THE,for,for
an author left a hat for her .,the bishop caught him the flower .,PD,DO,LEAVE,CATCH,A,THE,for,for
an author left her a hat .,the bishop caught the flower for him .,DO,PD,LEAVE,CATCH,A,THE,for,for
an author left her a hat .,the bishop caught him the flower .,DO,DO,LEAVE,CATCH,A,THE,for,for
a sheriff left a flower for it .,the opponent caught the hat for us .,PD,PD,LEAVE,CATCH,A,THE,for,for
a sheriff left a flower for it .,the opponent caught us the hat .,PD,DO,LEAVE,CATCH,A,THE,for,for
a sheriff left it a flower .,the opponent caught the hat for us .,DO,PD,LEAVE,CATCH,A,THE,for,for
a sheriff left it a flower .,the opponent caught us the hat .,DO,DO,LEAVE,CATCH,A,THE,for,for
a captain left a ball for us .,the teacher caught the wire for it .,PD,PD,LEAVE,CATCH,A,THE,for,for
a captain left a ball for us .,the teacher caught it the wire .,PD,DO,LEAVE,CATCH,A,THE,for,for
a captain left us a ball .,the teacher caught the wire for it .,DO,PD,LEAVE,CATCH,A,THE,for,for
a captain left us a ball .,the teacher caught it the wire .,DO,DO,LEAVE,CATCH,A,THE,for,for
a brother left a flower for me .,the mayor caught the button for you .,PD,PD,LEAVE,CATCH,A,THE,for,for
a brother left a flower for me .,the mayor caught you the button .,PD,DO,LEAVE,CATCH,A,THE,for,for
a brother left me a flower .,the mayor caught the button for you .,DO,PD,LEAVE,CATCH,A,THE,for,for
a brother left me a flower .,the mayor caught you the button .,DO,DO,LEAVE,CATCH,A,THE,for,for
a doctor left a juice for you .,the girl caught the bag for it .,PD,PD,LEAVE,CATCH,A,THE,for,for
a doctor left a juice for you .,the girl caught it the bag .,PD,DO,LEAVE,CATCH,A,THE,for,for
a doctor left you a juice .,the girl caught the bag for it .,DO,PD,LEAVE,CATCH,A,THE,for,for
a doctor left you a juice .,the girl caught it the bag .,DO,DO,LEAVE,CATCH,A,THE,for,for
an employee left a pie for you .,the nurse caught the telephone for him .,PD,PD,LEAVE,CATCH,A,THE,for,for
an employee left a pie for you .,the nurse caught him the telephone .,PD,DO,LEAVE,CATCH,A,THE,for,for
an employee left you a pie .,the nurse caught the telephone for him .,DO,PD,LEAVE,CATCH,A,THE,for,for
an employee left you a pie .,the nurse caught him the telephone .,DO,DO,LEAVE,CATCH,A,THE,for,for
a hero left a cheese for it .,the colonel caught the cup for them .,PD,PD,LEAVE,CATCH,A,THE,for,for
a hero left a cheese for it .,the colonel caught them the cup .,PD,DO,LEAVE,CATCH,A,THE,for,for
a hero left it a cheese .,the colonel caught the cup for them .,DO,PD,LEAVE,CATCH,A,THE,for,for
a hero left it a cheese .,the colonel caught them the cup .,DO,DO,LEAVE,CATCH,A,THE,for,for
a priest left a chicken for it .,the teacher caught the iron for me .,PD,PD,LEAVE,CATCH,A,THE,for,for
a priest left a chicken for it .,the teacher caught me the iron .,PD,DO,LEAVE,CATCH,A,THE,for,for
a priest left it a chicken .,the teacher caught the iron for me .,DO,PD,LEAVE,CATCH,A,THE,for,for
a priest left it a chicken .,the teacher caught me the iron .,DO,DO,LEAVE,CATCH,A,THE,for,for
a kid left a beer for him .,the nurse caught the log for me .,PD,PD,LEAVE,CATCH,A,THE,for,for
a kid left a beer for him .,the nurse caught me the log .,PD,DO,LEAVE,CATCH,A,THE,for,for
a kid left him a beer .,the nurse caught the log for me .,DO,PD,LEAVE,CATCH,A,THE,for,for
a kid left him a beer .,the nurse caught me the log .,DO,DO,LEAVE,CATCH,A,THE,for,for
a soldier left a beer for you .,the uncle caught the cup for me .,PD,PD,LEAVE,CATCH,A,THE,for,for
a soldier left a beer for you .,the uncle caught me the cup .,PD,DO,LEAVE,CATCH,A,THE,for,for
a soldier left you a beer .,the uncle caught the cup for me .,DO,PD,LEAVE,CATCH,A,THE,for,for
a soldier left you a beer .,the uncle caught me the cup .,DO,DO,LEAVE,CATCH,A,THE,for,for
a sheriff left a beer for him .,the kid caught the pot for you .,PD,PD,LEAVE,CATCH,A,THE,for,for
a sheriff left a beer for him .,the kid caught you the pot .,PD,DO,LEAVE,CATCH,A,THE,for,for
a sheriff left him a beer .,the kid caught the pot for you .,DO,PD,LEAVE,CATCH,A,THE,for,for
a sheriff left him a beer .,the kid caught you the pot .,DO,DO,LEAVE,CATCH,A,THE,for,for
a lawyer left a hat for you .,the guest caught the crystal for us .,PD,PD,LEAVE,CATCH,A,THE,for,for
a lawyer left a hat for you .,the guest caught us the crystal .,PD,DO,LEAVE,CATCH,A,THE,for,for
a lawyer left you a hat .,the guest caught the crystal for us .,DO,PD,LEAVE,CATCH,A,THE,for,for
a lawyer left you a hat .,the guest caught us the crystal .,DO,DO,LEAVE,CATCH,A,THE,for,for
a candidate left a tea for him .,the leader caught the box for us .,PD,PD,LEAVE,CATCH,A,THE,for,for
a candidate left a tea for him .,the leader caught us the box .,PD,DO,LEAVE,CATCH,A,THE,for,for
a candidate left him a tea .,the leader caught the box for us .,DO,PD,LEAVE,CATCH,A,THE,for,for
a candidate left him a tea .,the leader caught us the box .,DO,DO,LEAVE,CATCH,A,THE,for,for
a winner left a meal for them .,the partner caught the ball for you .,PD,PD,LEAVE,CATCH,A,THE,for,for
a winner left a meal for them .,the partner caught you the ball .,PD,DO,LEAVE,CATCH,A,THE,for,for
a winner left them a meal .,the partner caught the ball for you .,DO,PD,LEAVE,CATCH,A,THE,for,for
a winner left them a meal .,the partner caught you the ball .,DO,DO,LEAVE,CATCH,A,THE,for,for
a father left a beer for you .,the guest caught the hat for us .,PD,PD,LEAVE,CATCH,A,THE,for,for
a father left a beer for you .,the guest caught us the hat .,PD,DO,LEAVE,CATCH,A,THE,for,for
a father left you a beer .,the guest caught the hat for us .,DO,PD,LEAVE,CATCH,A,THE,for,for
a father left you a beer .,the guest caught us the hat .,DO,DO,LEAVE,CATCH,A,THE,for,for
a kid left a motor for him .,the reader caught the television for me .,PD,PD,LEAVE,CATCH,A,THE,for,for
a kid left a motor for him .,the reader caught me the television .,PD,DO,LEAVE,CATCH,A,THE,for,for
a kid left him a motor .,the reader caught the television for me .,DO,PD,LEAVE,CATCH,A,THE,for,for
a kid left him a motor .,the reader caught me the television .,DO,DO,LEAVE,CATCH,A,THE,for,for
the pilot made the bottle for it .,a kid caught a hat for you .,PD,PD,MAKE,CATCH,THE,A,for,for
the pilot made the bottle for it .,a kid caught you a hat .,PD,DO,MAKE,CATCH,THE,A,for,for
the pilot made it the bottle .,a kid caught a hat for you .,DO,PD,MAKE,CATCH,THE,A,for,for
the pilot made it the bottle .,a kid caught you a hat .,DO,DO,MAKE,CATCH,THE,A,for,for
the champion made the plate for you .,a bishop caught a log for him .,PD,PD,MAKE,CATCH,THE,A,for,for
the champion made the plate for you .,a bishop caught him a log .,PD,DO,MAKE,CATCH,THE,A,for,for
the champion made you the plate .,a bishop caught a log for him .,DO,PD,MAKE,CATCH,THE,A,for,for
the champion made you the plate .,a bishop caught him a log .,DO,DO,MAKE,CATCH,THE,A,for,for
the employer made the camera for me .,a bishop caught a wire for them .,PD,PD,MAKE,CATCH,THE,A,for,for
the employer made the camera for me .,a bishop caught them a wire .,PD,DO,MAKE,CATCH,THE,A,for,for
the employer made me the camera .,a bishop caught a wire for them .,DO,PD,MAKE,CATCH,THE,A,for,for
the employer made me the camera .,a bishop caught them a wire .,DO,DO,MAKE,CATCH,THE,A,for,for
the guy made the pot for him .,an aunt caught a computer for you .,PD,PD,MAKE,CATCH,THE,A,for,for
the guy made the pot for him .,an aunt caught you a computer .,PD,DO,MAKE,CATCH,THE,A,for,for
the guy made him the pot .,an aunt caught a computer for you .,DO,PD,MAKE,CATCH,THE,A,for,for
the guy made him the pot .,an aunt caught you a computer .,DO,DO,MAKE,CATCH,THE,A,for,for
the father made the key for her .,a mother caught an engine for us .,PD,PD,MAKE,CATCH,THE,A,for,for
the father made the key for her .,a mother caught us an engine .,PD,DO,MAKE,CATCH,THE,A,for,for
the father made her the key .,a mother caught an engine for us .,DO,PD,MAKE,CATCH,THE,A,for,for
the father made her the key .,a mother caught us an engine .,DO,DO,MAKE,CATCH,THE,A,for,for
the chief made the button for us .,a teacher caught a glass for it .,PD,PD,MAKE,CATCH,THE,A,for,for
the chief made the button for us .,a teacher caught it a glass .,PD,DO,MAKE,CATCH,THE,A,for,for
the chief made us the button .,a teacher caught a glass for it .,DO,PD,MAKE,CATCH,THE,A,for,for
the chief made us the button .,a teacher caught it a glass .,DO,DO,MAKE,CATCH,THE,A,for,for
the doctor made the cup for me .,a minister caught a newspaper for us .,PD,PD,MAKE,CATCH,THE,A,for,for
the doctor made the cup for me .,a minister caught us a newspaper .,PD,DO,MAKE,CATCH,THE,A,for,for
the doctor made me the cup .,a minister caught a newspaper for us .,DO,PD,MAKE,CATCH,THE,A,for,for
the doctor made me the cup .,a minister caught us a newspaper .,DO,DO,MAKE,CATCH,THE,A,for,for
the boy made the iron for me .,a child caught a telephone for us .,PD,PD,MAKE,CATCH,THE,A,for,for
the boy made the iron for me .,a child caught us a telephone .,PD,DO,MAKE,CATCH,THE,A,for,for
the boy made me the iron .,a child caught a telephone for us .,DO,PD,MAKE,CATCH,THE,A,for,for
the boy made me the iron .,a child caught us a telephone .,DO,DO,MAKE,CATCH,THE,A,for,for
the student made the cup for her .,a candidate caught a newspaper for him .,PD,PD,MAKE,CATCH,THE,A,for,for
the student made the cup for her .,a candidate caught him a newspaper .,PD,DO,MAKE,CATCH,THE,A,for,for
the student made her the cup .,a candidate caught a newspaper for him .,DO,PD,MAKE,CATCH,THE,A,for,for
the student made her the cup .,a candidate caught him a newspaper .,DO,DO,MAKE,CATCH,THE,A,for,for
the pilot made the bottle for me .,a princess caught a coat for you .,PD,PD,MAKE,CATCH,THE,A,for,for
the pilot made the bottle for me .,a princess caught you a coat .,PD,DO,MAKE,CATCH,THE,A,for,for
the pilot made me the bottle .,a princess caught a coat for you .,DO,PD,MAKE,CATCH,THE,A,for,for
the pilot made me the bottle .,a princess caught you a coat .,DO,DO,MAKE,CATCH,THE,A,for,for
the king made the pot for me .,a guy caught a jacket for her .,PD,PD,MAKE,CATCH,THE,A,for,for
the king made the pot for me .,a guy caught her a jacket .,PD,DO,MAKE,CATCH,THE,A,for,for
the king made me the pot .,a guy caught a jacket for her .,DO,PD,MAKE,CATCH,THE,A,for,for
the king made me the pot .,a guy caught her a jacket .,DO,DO,MAKE,CATCH,THE,A,for,for
the cop made the plate for them .,a singer caught a book for us .,PD,PD,MAKE,CATCH,THE,A,for,for
the cop made the plate for them .,a singer caught us a book .,PD,DO,MAKE,CATCH,THE,A,for,for
the cop made them the plate .,a singer caught a book for us .,DO,PD,MAKE,CATCH,THE,A,for,for
the cop made them the plate .,a singer caught us a book .,DO,DO,MAKE,CATCH,THE,A,for,for
the scientist made the camera for them .,a king caught a book for him .,PD,PD,MAKE,CATCH,THE,A,for,for
the scientist made the camera for them .,a king caught him a book .,PD,DO,MAKE,CATCH,THE,A,for,for
the scientist made them the camera .,a king caught a book for him .,DO,PD,MAKE,CATCH,THE,A,for,for
the scientist made them the camera .,a king caught him a book .,DO,DO,MAKE,CATCH,THE,A,for,for
the author made the camera for me .,an employee caught an iron for us .,PD,PD,MAKE,CATCH,THE,A,for,for
