prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep
the secretary kept the army the beer .,an actress bought a husband a coffee .,DO,DO,KEEP,BUY,THE,A,for,for
the secretary kept the meal for the husband .,an attorney bought a salad for an opponent .,PD,PD,KEEP,BUY,THE,A,for,for
the secretary kept the meal for the husband .,an attorney bought an opponent a salad .,PD,DO,KEEP,BUY,THE,A,for,for
the secretary kept the husband the meal .,an attorney bought a salad for an opponent .,DO,PD,KEEP,BUY,THE,A,for,for
the secretary kept the husband the meal .,an attorney bought an opponent a salad .,DO,DO,KEEP,BUY,THE,A,for,for
the scientist kept the candy for the band .,a president bought an anchor for a cousin .,PD,PD,KEEP,BUY,THE,A,for,for
the scientist kept the candy for the band .,a president bought a cousin an anchor .,PD,DO,KEEP,BUY,THE,A,for,for
the scientist kept the band the candy .,a president bought an anchor for a cousin .,DO,PD,KEEP,BUY,THE,A,for,for
the scientist kept the band the candy .,a president bought a cousin an anchor .,DO,DO,KEEP,BUY,THE,A,for,for
the physician kept the beer for the company .,a bishop bought a chocolate for an author .,PD,PD,KEEP,BUY,THE,A,for,for
the physician kept the beer for the company .,a bishop bought an author a chocolate .,PD,DO,KEEP,BUY,THE,A,for,for
the physician kept the company the beer .,a bishop bought a chocolate for an author .,DO,PD,KEEP,BUY,THE,A,for,for
the physician kept the company the beer .,a bishop bought an author a chocolate .,DO,DO,KEEP,BUY,THE,A,for,for
the writer kept the chocolate for the girl .,an adult bought a salad for a teacher .,PD,PD,KEEP,BUY,THE,A,for,for
the writer kept the chocolate for the girl .,an adult bought a teacher a salad .,PD,DO,KEEP,BUY,THE,A,for,for
the writer kept the girl the chocolate .,an adult bought a salad for a teacher .,DO,PD,KEEP,BUY,THE,A,for,for
the writer kept the girl the chocolate .,an adult bought a teacher a salad .,DO,DO,KEEP,BUY,THE,A,for,for
the king kept the cheese for the club .,a cop bought a coffee for a bishop .,PD,PD,KEEP,BUY,THE,A,for,for
the king kept the cheese for the club .,a cop bought a bishop a coffee .,PD,DO,KEEP,BUY,THE,A,for,for
the king kept the club the cheese .,a cop bought a coffee for a bishop .,DO,PD,KEEP,BUY,THE,A,for,for
the king kept the club the cheese .,a cop bought a bishop a coffee .,DO,DO,KEEP,BUY,THE,A,for,for
the teacher kept the chocolate for the army .,an adult bought an engine for a cousin .,PD,PD,KEEP,BUY,THE,A,for,for
the teacher kept the chocolate for the army .,an adult bought a cousin an engine .,PD,DO,KEEP,BUY,THE,A,for,for
the teacher kept the army the chocolate .,an adult bought an engine for a cousin .,DO,PD,KEEP,BUY,THE,A,for,for
the teacher kept the army the chocolate .,an adult bought a cousin an engine .,DO,DO,KEEP,BUY,THE,A,for,for
the lady kept the candy for the buddy .,a champion bought a pot for a friend .,PD,PD,KEEP,BUY,THE,A,for,for
the lady kept the candy for the buddy .,a champion bought a friend a pot .,PD,DO,KEEP,BUY,THE,A,for,for
the lady kept the buddy the candy .,a champion bought a pot for a friend .,DO,PD,KEEP,BUY,THE,A,for,for
the lady kept the buddy the candy .,a champion bought a friend a pot .,DO,DO,KEEP,BUY,THE,A,for,for
the opponent kept the beer for the uncle .,an actor bought a coffee for a father .,PD,PD,KEEP,BUY,THE,A,for,for
the opponent kept the beer for the uncle .,an actor bought a father a coffee .,PD,DO,KEEP,BUY,THE,A,for,for
the opponent kept the uncle the beer .,an actor bought a coffee for a father .,DO,PD,KEEP,BUY,THE,A,for,for
the opponent kept the uncle the beer .,an actor bought a father a coffee .,DO,DO,KEEP,BUY,THE,A,for,for
an employer kept a coffee for a band .,the attorney bought the pie for the writer .,PD,PD,KEEP,BUY,A,THE,for,for
an employer kept a coffee for a band .,the attorney bought the writer the pie .,PD,DO,KEEP,BUY,A,THE,for,for
an employer kept a band a coffee .,the attorney bought the pie for the writer .,DO,PD,KEEP,BUY,A,THE,for,for
an employer kept a band a coffee .,the attorney bought the writer the pie .,DO,DO,KEEP,BUY,A,THE,for,for
an attorney kept a cheese for a band .,the writer bought the motor for the king .,PD,PD,KEEP,BUY,A,THE,for,for
an attorney kept a cheese for a band .,the writer bought the king the motor .,PD,DO,KEEP,BUY,A,THE,for,for
an attorney kept a band a cheese .,the writer bought the motor for the king .,DO,PD,KEEP,BUY,A,THE,for,for
an attorney kept a band a cheese .,the writer bought the king the motor .,DO,DO,KEEP,BUY,A,THE,for,for
an employer kept a card for a girl .,the boy bought the coat for the doctor .,PD,PD,KEEP,BUY,A,THE,for,for
an employer kept a card for a girl .,the boy bought the doctor the coat .,PD,DO,KEEP,BUY,A,THE,for,for
an employer kept a girl a card .,the boy bought the coat for the doctor .,DO,PD,KEEP,BUY,A,THE,for,for
an employer kept a girl a card .,the boy bought the doctor the coat .,DO,DO,KEEP,BUY,A,THE,for,for
a friend kept a candy for a captain .,the leader bought the tea for the boy .,PD,PD,KEEP,BUY,A,THE,for,for
a friend kept a candy for a captain .,the leader bought the boy the tea .,PD,DO,KEEP,BUY,A,THE,for,for
a friend kept a captain a candy .,the leader bought the tea for the boy .,DO,PD,KEEP,BUY,A,THE,for,for
a friend kept a captain a candy .,the leader bought the boy the tea .,DO,DO,KEEP,BUY,A,THE,for,for
a bishop kept a bottle for an administration .,the worker bought the beer for the adult .,PD,PD,KEEP,BUY,A,THE,for,for
a bishop kept a bottle for an administration .,the worker bought the adult the beer .,PD,DO,KEEP,BUY,A,THE,for,for
a bishop kept an administration a bottle .,the worker bought the beer for the adult .,DO,PD,KEEP,BUY,A,THE,for,for
a bishop kept an administration a bottle .,the worker bought the adult the beer .,DO,DO,KEEP,BUY,A,THE,for,for
a doctor kept a tea for a father .,the writer bought the pie for the brother .,PD,PD,KEEP,BUY,A,THE,for,for
a doctor kept a tea for a father .,the writer bought the brother the pie .,PD,DO,KEEP,BUY,A,THE,for,for
a doctor kept a father a tea .,the writer bought the pie for the brother .,DO,PD,KEEP,BUY,A,THE,for,for
a doctor kept a father a tea .,the writer bought the brother the pie .,DO,DO,KEEP,BUY,A,THE,for,for
a candidate kept a beer for a corporation .,the writer bought the meal for the mother .,PD,PD,KEEP,BUY,A,THE,for,for
a candidate kept a beer for a corporation .,the writer bought the mother the meal .,PD,DO,KEEP,BUY,A,THE,for,for
a candidate kept a corporation a beer .,the writer bought the meal for the mother .,DO,PD,KEEP,BUY,A,THE,for,for
a candidate kept a corporation a beer .,the writer bought the mother the meal .,DO,DO,KEEP,BUY,A,THE,for,for
a cousin kept a gun for a club .,the author bought the card for the man .,PD,PD,KEEP,BUY,A,THE,for,for
a cousin kept a gun for a club .,the author bought the man the card .,PD,DO,KEEP,BUY,A,THE,for,for
a cousin kept a club a gun .,the author bought the card for the man .,DO,PD,KEEP,BUY,A,THE,for,for
a cousin kept a club a gun .,the author bought the man the card .,DO,DO,KEEP,BUY,A,THE,for,for
a manager kept a beer for a band .,the father bought the juice for the princess .,PD,PD,KEEP,BUY,A,THE,for,for
a manager kept a beer for a band .,the father bought the princess the juice .,PD,DO,KEEP,BUY,A,THE,for,for
a manager kept a band a beer .,the father bought the juice for the princess .,DO,PD,KEEP,BUY,A,THE,for,for
a manager kept a band a beer .,the father bought the princess the juice .,DO,DO,KEEP,BUY,A,THE,for,for
a daughter kept a cheese for a club .,the king bought the crystal for the mayor .,PD,PD,KEEP,BUY,A,THE,for,for
a daughter kept a cheese for a club .,the king bought the mayor the crystal .,PD,DO,KEEP,BUY,A,THE,for,for
a daughter kept a club a cheese .,the king bought the crystal for the mayor .,DO,PD,KEEP,BUY,A,THE,for,for
a daughter kept a club a cheese .,the king bought the mayor the crystal .,DO,DO,KEEP,BUY,A,THE,for,for
a priest kept a meal for a band .,the employer bought the pie for the singer .,PD,PD,KEEP,BUY,A,THE,for,for
a priest kept a meal for a band .,the employer bought the singer the pie .,PD,DO,KEEP,BUY,A,THE,for,for
a priest kept a band a meal .,the employer bought the pie for the singer .,DO,PD,KEEP,BUY,A,THE,for,for
a priest kept a band a meal .,the employer bought the singer the pie .,DO,DO,KEEP,BUY,A,THE,for,for
a mother kept a guitar for a band .,the man bought the meal for the reader .,PD,PD,KEEP,BUY,A,THE,for,for
a mother kept a guitar for a band .,the man bought the reader the meal .,PD,DO,KEEP,BUY,A,THE,for,for
a mother kept a band a guitar .,the man bought the meal for the reader .,DO,PD,KEEP,BUY,A,THE,for,for
a mother kept a band a guitar .,the man bought the reader the meal .,DO,DO,KEEP,BUY,A,THE,for,for
a writer kept a beer for a band .,the brother bought the bowl for the pilot .,PD,PD,KEEP,BUY,A,THE,for,for
a writer kept a beer for a band .,the brother bought the pilot the bowl .,PD,DO,KEEP,BUY,A,THE,for,for
a writer kept a band a beer .,the brother bought the bowl for the pilot .,DO,PD,KEEP,BUY,A,THE,for,for
a writer kept a band a beer .,the brother bought the pilot the bowl .,DO,DO,KEEP,BUY,A,THE,for,for
a captain kept an instrument for an administration .,the minister bought the chicken for the brother .,PD,PD,KEEP,BUY,A,THE,for,for
a captain kept an instrument for an administration .,the minister bought the brother the chicken .,PD,DO,KEEP,BUY,A,THE,for,for
a captain kept an administration an instrument .,the minister bought the chicken for the brother .,DO,PD,KEEP,BUY,A,THE,for,for
a captain kept an administration an instrument .,the minister bought the brother the chicken .,DO,DO,KEEP,BUY,A,THE,for,for
a prince kept a pie for an army .,the kid bought the cigarette for the woman .,PD,PD,KEEP,BUY,A,THE,for,for
a prince kept a pie for an army .,the kid bought the woman the cigarette .,PD,DO,KEEP,BUY,A,THE,for,for
a prince kept an army a pie .,the kid bought the cigarette for the woman .,DO,PD,KEEP,BUY,A,THE,for,for
a prince kept an army a pie .,the kid bought the woman the cigarette .,DO,DO,KEEP,BUY,A,THE,for,for
a scientist kept a tea for an army .,the manager bought the cheese for the singer .,PD,PD,KEEP,BUY,A,THE,for,for
a scientist kept a tea for an army .,the manager bought the singer the cheese .,PD,DO,KEEP,BUY,A,THE,for,for
a scientist kept an army a tea .,the manager bought the cheese for the singer .,DO,PD,KEEP,BUY,A,THE,for,for
a scientist kept an army a tea .,the manager bought the singer the cheese .,DO,DO,KEEP,BUY,A,THE,for,for
a manager kept a knife for a minister .,the soldier bought the candy for the physician .,PD,PD,KEEP,BUY,A,THE,for,for
a manager kept a knife for a minister .,the soldier bought the physician the candy .,PD,DO,KEEP,BUY,A,THE,for,for
a manager kept a minister a knife .,the soldier bought the candy for the physician .,DO,PD,KEEP,BUY,A,THE,for,for
a manager kept a minister a knife .,the soldier bought the physician the candy .,DO,DO,KEEP,BUY,A,THE,for,for
a cop kept an instrument for a band .,the buddy bought the coffee for the king .,PD,PD,KEEP,BUY,A,THE,for,for
a cop kept an instrument for a band .,the buddy bought the king the coffee .,PD,DO,KEEP,BUY,A,THE,for,for
a cop kept a band an instrument .,the buddy bought the coffee for the king .,DO,PD,KEEP,BUY,A,THE,for,for
a cop kept a band an instrument .,the buddy bought the king the coffee .,DO,DO,KEEP,BUY,A,THE,for,for
a champion kept a coffee for a leader .,the colonel bought the candy for the guest .,PD,PD,KEEP,BUY,A,THE,for,for
a champion kept a coffee for a leader .,the colonel bought the guest the candy .,PD,DO,KEEP,BUY,A,THE,for,for
a champion kept a leader a coffee .,the colonel bought the candy for the guest .,DO,PD,KEEP,BUY,A,THE,for,for
a champion kept a leader a coffee .,the colonel bought the guest the candy .,DO,DO,KEEP,BUY,A,THE,for,for
an employer kept an anchor for a leader .,the wife bought the chicken for the lawyer .,PD,PD,KEEP,BUY,A,THE,for,for
an employer kept an anchor for a leader .,the wife bought the lawyer the chicken .,PD,DO,KEEP,BUY,A,THE,for,for
an employer kept a leader an anchor .,the wife bought the chicken for the lawyer .,DO,PD,KEEP,BUY,A,THE,for,for
an employer kept a leader an anchor .,the wife bought the lawyer the chicken .,DO,DO,KEEP,BUY,A,THE,for,for
an actress kept a chocolate for a business .,the scientist bought the salad for the mayor .,PD,PD,KEEP,BUY,A,THE,for,for
an actress kept a chocolate for a business .,the scientist bought the mayor the salad .,PD,DO,KEEP,BUY,A,THE,for,for
an actress kept a business a chocolate .,the scientist bought the salad for the mayor .,DO,PD,KEEP,BUY,A,THE,for,for
an actress kept a business a chocolate .,the scientist bought the mayor the salad .,DO,DO,KEEP,BUY,A,THE,for,for
a woman kept a beer for a club .,the daughter bought the tea for the father .,PD,PD,KEEP,BUY,A,THE,for,for
a woman kept a beer for a club .,the daughter bought the father the tea .,PD,DO,KEEP,BUY,A,THE,for,for
a woman kept a club a beer .,the daughter bought the tea for the father .,DO,PD,KEEP,BUY,A,THE,for,for
a woman kept a club a beer .,the daughter bought the father the tea .,DO,DO,KEEP,BUY,A,THE,for,for
a son kept a chocolate for a partner .,the friend bought the beer for the singer .,PD,PD,KEEP,BUY,A,THE,for,for
a son kept a chocolate for a partner .,the friend bought the singer the beer .,PD,DO,KEEP,BUY,A,THE,for,for
a son kept a partner a chocolate .,the friend bought the beer for the singer .,DO,PD,KEEP,BUY,A,THE,for,for
a son kept a partner a chocolate .,the friend bought the singer the beer .,DO,DO,KEEP,BUY,A,THE,for,for
a secretary kept a plate for an army .,the child bought the candy for the author .,PD,PD,KEEP,BUY,A,THE,for,for
a secretary kept a plate for an army .,the child bought the author the candy .,PD,DO,KEEP,BUY,A,THE,for,for
a secretary kept an army a plate .,the child bought the candy for the author .,DO,PD,KEEP,BUY,A,THE,for,for
a secretary kept an army a plate .,the child bought the author the candy .,DO,DO,KEEP,BUY,A,THE,for,for
an author kept a chicken for a band .,the lady bought the cup for the child .,PD,PD,KEEP,BUY,A,THE,for,for
an author kept a chicken for a band .,the lady bought the child the cup .,PD,DO,KEEP,BUY,A,THE,for,for
an author kept a band a chicken .,the lady bought the cup for the child .,DO,PD,KEEP,BUY,A,THE,for,for
an author kept a band a chicken .,the lady bought the child the cup .,DO,DO,KEEP,BUY,A,THE,for,for
the woman left the log for the administration .,a minister bought a tea for an adult .,PD,PD,LEAVE,BUY,THE,A,for,for
the woman left the log for the administration .,a minister bought an adult a tea .,PD,DO,LEAVE,BUY,THE,A,for,for
the woman left the administration the log .,a minister bought a tea for an adult .,DO,PD,LEAVE,BUY,THE,A,for,for
the woman left the administration the log .,a minister bought an adult a tea .,DO,DO,LEAVE,BUY,THE,A,for,for
the guy left the flower for the singer .,a buddy bought an anchor for a child .,PD,PD,LEAVE,BUY,THE,A,for,for
the guy left the flower for the singer .,a buddy bought a child an anchor .,PD,DO,LEAVE,BUY,THE,A,for,for
the guy left the singer the flower .,a buddy bought an anchor for a child .,DO,PD,LEAVE,BUY,THE,A,for,for
the guy left the singer the flower .,a buddy bought a child an anchor .,DO,DO,LEAVE,BUY,THE,A,for,for
the nurse left the bowl for the physician .,a soldier bought a meal for a candidate .,PD,PD,LEAVE,BUY,THE,A,for,for
the nurse left the bowl for the physician .,a soldier bought a candidate a meal .,PD,DO,LEAVE,BUY,THE,A,for,for
the nurse left the physician the bowl .,a soldier bought a meal for a candidate .,DO,PD,LEAVE,BUY,THE,A,for,for
the nurse left the physician the bowl .,a soldier bought a candidate a meal .,DO,DO,LEAVE,BUY,THE,A,for,for
the actress left the meal for the wife .,a minister bought a machine for a president .,PD,PD,LEAVE,BUY,THE,A,for,for
the actress left the meal for the wife .,a minister bought a president a machine .,PD,DO,LEAVE,BUY,THE,A,for,for
the actress left the wife the meal .,a minister bought a machine for a president .,DO,PD,LEAVE,BUY,THE,A,for,for
the actress left the wife the meal .,a minister bought a president a machine .,DO,DO,LEAVE,BUY,THE,A,for,for
the adult left the salad for the band .,a sheriff bought a motor for a champion .,PD,PD,LEAVE,BUY,THE,A,for,for
