prime_sentence,prime_structure,prime_verb,target_sentence,target_structure,target_verb,perplexity,log_prob
a chief saved a salad for a parent .,PD,SAVE,the woman fed the pie to the husband .,PD,FEED,648.982177734375,-51.80324172973633
a chief saved a parent a salad .,DO,SAVE,the woman fed the pie to the husband .,PD,FEED,675.0564575195312,-52.118370056152344
a chief saved a salad for a parent .,PD,SAVE,the woman fed the husband the pie .,DO,FEED,1598.450439453125,-51.63752746582031
a chief saved a parent a salad .,DO,SAVE,the woman fed the husband the pie .,DO,FEED,1677.308349609375,-51.97461700439453
a nurse purchased a card for a cop .,PD,PURCHASE,the woman fed the pie to the husband .,PD,FEED,650.4031982421875,-51.82073974609375
a nurse purchased a cop a card .,DO,PURCHASE,the woman fed the pie to the husband .,PD,FEED,669.7225952148438,-52.054908752441406
a nurse purchased a card for a cop .,PD,PURCHASE,the woman fed the husband the pie .,DO,FEED,1605.1158447265625,-51.666656494140625
a nurse purchased a cop a card .,DO,PURCHASE,the woman fed the husband the pie .,DO,FEED,1647.476806640625,-51.8489990234375
a king found a cheese for an opponent .,PD,FIND,the woman fed the pie to the husband .,PD,FEED,673.6201171875,-52.1013298034668
a king found an opponent a cheese .,DO,FIND,the woman fed the pie to the husband .,PD,FEED,666.2545776367188,-52.01337432861328
a king found a cheese for an opponent .,PD,FIND,the woman fed the husband the pie .,DO,FEED,1663.05517578125,-51.914878845214844
a king found an opponent a cheese .,DO,FIND,the woman fed the husband the pie .,DO,FEED,1645.8974609375,-51.84228515625
an aunt left a beer for a band .,PD,LEAVE,the woman fed the pie to the husband .,PD,FEED,676.3348999023438,-52.133506774902344
an aunt left a band a beer .,DO,LEAVE,the woman fed the pie to the husband .,PD,FEED,678.2225341796875,-52.15580368041992
an aunt left a beer for a band .,PD,LEAVE,the woman fed the husband the pie .,DO,FEED,1682.9759521484375,-51.99822998046875
an aunt left a band a beer .,DO,LEAVE,the woman fed the husband the pie .,DO,FEED,1697.677490234375,-52.059112548828125
a priest saved a beer for a club .,PD,SAVE,the woman fed the pie to the husband .,PD,FEED,671.7644653320312,-52.079261779785156
a priest saved a club a beer .,DO,SAVE,the woman fed the pie to the husband .,PD,FEED,680.3146362304688,-52.180442810058594
a priest saved a beer for a club .,PD,SAVE,the woman fed the husband the pie .,DO,FEED,1671.7528076171875,-51.951393127441406
a priest saved a club a beer .,DO,SAVE,the woman fed the husband the pie .,DO,FEED,1692.8660888671875,-52.03924560546875
a singer got a cigarette for a band .,PD,GET,the woman fed the pie to the husband .,PD,FEED,672.9500122070312,-52.09336853027344
a singer got a band a cigarette .,DO,GET,the woman fed the pie to the husband .,PD,FEED,675.24609375,-52.1206169128418
a singer got a cigarette for a band .,PD,GET,the woman fed the husband the pie .,DO,FEED,1664.995849609375,-51.92304229736328
a singer got a band a cigarette .,DO,GET,the woman fed the husband the pie .,DO,FEED,1680.38427734375,-51.98744201660156
a nurse found a salad for a band .,PD,FIND,the woman fed the pie to the husband .,PD,FEED,673.420654296875,-52.098960876464844
a nurse found a band a salad .,DO,FIND,the woman fed the pie to the husband .,PD,FEED,684.7930297851562,-52.232933044433594
a nurse found a salad for a band .,PD,FIND,the woman fed the husband the pie .,DO,FEED,1666.1920166015625,-51.928070068359375
a nurse found a band a salad .,DO,FIND,the woman fed the husband the pie .,DO,FEED,1714.02001953125,-52.12617492675781
a princess bought a bag for a father .,PD,BUY,the woman fed the pie to the husband .,PD,FEED,651.562255859375,-51.834983825683594
a princess bought a father a bag .,DO,BUY,the woman fed the pie to the husband .,PD,FEED,674.57861328125,-52.11270523071289
a princess bought a bag for a father .,PD,BUY,the woman fed the husband the pie .,DO,FEED,1598.4599609375,-51.637569427490234
a princess bought a father a bag .,DO,BUY,the woman fed the husband the pie .,DO,FEED,1662.8939208984375,-51.91419982910156
the hero left the candy for the actress .,PD,LEAVE,a teacher fed a salad to a lady .,PD,FEED,764.8377685546875,-53.1173095703125
the hero left the actress the candy .,DO,LEAVE,a teacher fed a salad to a lady .,PD,FEED,745.8452758789062,-52.91614532470703
the hero left the candy for the actress .,PD,LEAVE,a teacher fed a lady a salad .,DO,FEED,1905.7235107421875,-52.868316650390625
the hero left the actress the candy .,DO,LEAVE,a teacher fed a lady a salad .,DO,FEED,1851.674072265625,-52.66691589355469
the prince found the juice for the writer .,PD,FIND,a teacher fed a salad to a lady .,PD,FEED,769.930908203125,-53.170406341552734
the prince found the writer the juice .,DO,FIND,a teacher fed a salad to a lady .,PD,FEED,749.31591796875,-52.953285217285156
the prince found the juice for the writer .,PD,FIND,a teacher fed a lady a salad .,DO,FEED,1918.6343994140625,-52.91558074951172
the prince found the writer the juice .,DO,FIND,a teacher fed a lady a salad .,DO,FEED,1860.6778564453125,-52.700870513916016
the mayor delivered the computer for the author .,PD,DELIVER,a teacher fed a salad to a lady .,PD,FEED,772.607177734375,-53.19816589355469
the mayor delivered the author the computer .,DO,DELIVER,a teacher fed a salad to a lady .,PD,FEED,744.0209350585938,-52.89655303955078
the mayor delivered the computer for the author .,PD,DELIVER,a teacher fed a lady a salad .,DO,FEED,1919.7586669921875,-52.919681549072266
the mayor delivered the author the computer .,DO,DELIVER,a teacher fed a lady a salad .,DO,FEED,1848.552734375,-52.65510559082031
the sheriff saved the pie for the business .,PD,SAVE,a teacher fed a salad to a lady .,PD,FEED,760.9530029296875,-53.07657241821289
the sheriff saved the business the pie .,DO,SAVE,a teacher fed a salad to a lady .,PD,FEED,729.8961181640625,-52.74321746826172
the sheriff saved the pie for the business .,PD,SAVE,a teacher fed a lady a salad .,DO,FEED,1895.9593505859375,-52.832359313964844
the sheriff saved the business the pie .,DO,SAVE,a teacher fed a lady a salad .,DO,FEED,1818.21630859375,-52.539276123046875
the boy left the coffee for the club .,PD,LEAVE,a teacher fed a salad to a lady .,PD,FEED,756.2493896484375,-53.02696990966797
the boy left the club the coffee .,DO,LEAVE,a teacher fed a salad to a lady .,PD,FEED,723.365234375,-52.67131423950195
the boy left the coffee for the club .,PD,LEAVE,a teacher fed a lady a salad .,DO,FEED,1888.069580078125,-52.80316925048828
the boy left the club the coffee .,DO,LEAVE,a teacher fed a lady a salad .,DO,FEED,1791.3175048828125,-52.43494415283203
the writer bought the motor for the king .,PD,BUY,a teacher fed a salad to a lady .,PD,FEED,759.103271484375,-53.05710220336914
the writer bought the king the motor .,DO,BUY,a teacher fed a salad to a lady .,PD,FEED,743.3113403320312,-52.888919830322266
the writer bought the motor for the king .,PD,BUY,a teacher fed a lady a salad .,DO,FEED,1882.15234375,-52.78119659423828
the writer bought the king the motor .,DO,BUY,a teacher fed a lady a salad .,DO,FEED,1847.5535888671875,-52.65132141113281
the leader found the beer for the physician .,PD,FIND,a teacher fed a salad to a lady .,PD,FEED,752.4151611328125,-52.986305236816406
the leader found the physician the beer .,DO,FIND,a teacher fed a salad to a lady .,PD,FEED,749.4609985351562,-52.954833984375
the leader found the beer for the physician .,PD,FIND,a teacher fed a lady a salad .,DO,FEED,1862.2613525390625,-52.706825256347656
the leader found the physician the beer .,DO,FIND,a teacher fed a lady a salad .,DO,FEED,1859.5718994140625,-52.69670867919922
the soldier made the telephone for the band .,PD,MAKE,a teacher fed a salad to a lady .,PD,FEED,767.7902221679688,-53.14813232421875
the soldier made the band the telephone .,DO,MAKE,a teacher fed a salad to a lady .,PD,FEED,741.7205200195312,-52.87178039550781
the soldier made the telephone for the band .,PD,MAKE,a teacher fed a lady a salad .,DO,FEED,1911.30859375,-52.88880157470703
the soldier made the band the telephone .,DO,MAKE,a teacher fed a lady a salad .,DO,FEED,1844.031005859375,-52.637962341308594
the actress kept the coffee for the band .,PD,KEEP,a teacher fed a salad to a lady .,PD,FEED,763.874755859375,-53.10723114013672
the actress kept the band the coffee .,DO,KEEP,a teacher fed a salad to a lady .,PD,FEED,743.8350219726562,-52.894554138183594
the actress kept the coffee for the band .,PD,KEEP,a teacher fed a lady a salad .,DO,FEED,1905.0018310546875,-52.865665435791016
the actress kept the band the coffee .,DO,KEEP,a teacher fed a lady a salad .,DO,FEED,1854.1116943359375,-52.676124572753906
the reader got the wire for the club .,PD,GET,a teacher fed a salad to a lady .,PD,FEED,759.9293823242188,-53.06580352783203
the reader got the club the wire .,DO,GET,a teacher fed a salad to a lady .,PD,FEED,760.0706787109375,-53.067291259765625
the reader got the wire for the club .,PD,GET,a teacher fed a lady a salad .,DO,FEED,1895.099853515625,-52.829185485839844
the reader got the club the wire .,DO,GET,a teacher fed a lady a salad .,DO,FEED,1885.6737060546875,-52.794281005859375
a kid brought a tea to a nurse .,PD,BRING,the husband purchased the pie for the business .,PD,PURCHASE,596.0540161132812,-51.122650146484375
a kid brought a nurse a tea .,DO,BRING,the husband purchased the pie for the business .,PD,PURCHASE,594.1757202148438,-51.0974006652832
a kid brought a tea to a nurse .,PD,BRING,the husband purchased the business the pie .,DO,PURCHASE,2366.933837890625,-54.38545227050781
a kid brought a nurse a tea .,DO,BRING,the husband purchased the business the pie .,DO,PURCHASE,2348.313232421875,-54.33016586303711
a captain supplied a candy to a leader .,PD,SUPPLY,the husband purchased the pie for the business .,PD,PURCHASE,599.6576538085938,-51.17087173461914
a captain supplied a leader a candy .,DO,SUPPLY,the husband purchased the pie for the business .,PD,PURCHASE,597.7589111328125,-51.14550018310547
a captain supplied a candy to a leader .,PD,SUPPLY,the husband purchased the business the pie .,DO,PURCHASE,2376.052734375,-54.41236877441406
a captain supplied a leader a candy .,DO,SUPPLY,the husband purchased the business the pie .,DO,PURCHASE,2361.240966796875,-54.368595123291016
an author promised a beer to a sheriff .,PD,PROMISE,the husband purchased the pie for the business .,PD,PURCHASE,600.4015502929688,-51.180789947509766
an author promised a sheriff a beer .,DO,PROMISE,the husband purchased the pie for the business .,PD,PURCHASE,599.4987182617188,-51.16875076293945
an author promised a beer to a sheriff .,PD,PROMISE,the husband purchased the business the pie .,DO,PURCHASE,2382.68896484375,-54.43189239501953
an author promised a sheriff a beer .,DO,PROMISE,the husband purchased the business the pie .,DO,PURCHASE,2374.548583984375,-54.407936096191406
an employee threw a tea to a girl .,PD,THROW,the husband purchased the pie for the business .,PD,PURCHASE,603.9953002929688,-51.22853088378906
an employee threw a girl a tea .,DO,THROW,the husband purchased the pie for the business .,PD,PURCHASE,603.0996704101562,-51.21665954589844
an employee threw a tea to a girl .,PD,THROW,the husband purchased the business the pie .,DO,PURCHASE,2396.4599609375,-54.472232818603516
an employee threw a girl a tea .,DO,THROW,the husband purchased the business the pie .,DO,PURCHASE,2377.998291015625,-54.41809844970703
a guy threw a machine to a nurse .,PD,THROW,the husband purchased the pie for the business .,PD,PURCHASE,596.5174560546875,-51.128868103027344
a guy threw a nurse a machine .,DO,THROW,the husband purchased the pie for the business .,PD,PURCHASE,594.5546875,-51.102500915527344
a guy threw a machine to a nurse .,PD,THROW,the husband purchased the business the pie .,DO,PURCHASE,2367.702880859375,-54.387725830078125
a guy threw a nurse a machine .,DO,THROW,the husband purchased the business the pie .,DO,PURCHASE,2348.82666015625,-54.331695556640625
a teacher brought a tea to a brother .,PD,BRING,the husband purchased the pie for the business .,PD,PURCHASE,589.048828125,-51.028072357177734
a teacher brought a brother a tea .,DO,BRING,the husband purchased the pie for the business .,PD,PURCHASE,594.1544799804688,-51.09711456298828
a teacher brought a tea to a brother .,PD,BRING,the husband purchased the business the pie .,DO,PURCHASE,2332.177734375,-54.28190231323242
a teacher brought a brother a tea .,DO,BRING,the husband purchased the business the pie .,DO,PURCHASE,2349.33740234375,-54.33321762084961
a cop sent a hat to a woman .,PD,SEND,the husband purchased the pie for the business .,PD,PURCHASE,603.5179443359375,-51.222206115722656
a cop sent a woman a hat .,DO,SEND,the husband purchased the pie for the business .,PD,PURCHASE,600.0672607421875,-51.176334381103516
a cop sent a hat to a woman .,PD,SEND,the husband purchased the business the pie .,DO,PURCHASE,2395.500244140625,-54.46942901611328
a cop sent a woman a hat .,DO,SEND,the husband purchased the business the pie .,DO,PURCHASE,2377.15087890625,-54.41560363769531
a bishop brought a crystal to a mayor .,PD,BRING,the husband purchased the pie for the business .,PD,PURCHASE,605.7650756835938,-51.25193786621094
a bishop brought a mayor a crystal .,DO,BRING,the husband purchased the pie for the business .,PD,PURCHASE,603.9180908203125,-51.227508544921875
a bishop brought a crystal to a mayor .,PD,BRING,the husband purchased the business the pie .,DO,PURCHASE,2404.000732421875,-54.494224548339844
a bishop brought a mayor a crystal .,DO,BRING,the husband purchased the business the pie .,DO,PURCHASE,2389.9326171875,-54.45314025878906
a buddy threw a candy to a king .,PD,THROW,the husband purchased the pie for the business .,PD,PURCHASE,597.9884033203125,-51.1485710144043
a buddy threw a king a candy .,DO,THROW,the husband purchased the pie for the business .,PD,PURCHASE,596.4557495117188,-51.1280403137207
a buddy threw a candy to a king .,PD,THROW,the husband purchased the business the pie .,DO,PURCHASE,2372.45703125,-54.40176773071289
a buddy threw a king a candy .,DO,THROW,the husband purchased the business the pie .,DO,PURCHASE,2340.780029296875,-54.307674407958984
a lady brought a glass to a student .,PD,BRING,the husband purchased the pie for the business .,PD,PURCHASE,588.5311279296875,-51.02103805541992
a lady brought a student a glass .,DO,BRING,the husband purchased the pie for the business .,PD,PURCHASE,599.8318481445312,-51.173194885253906
